"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"controlType/xinput";"Wireless controller";"Manette sans fil";"Controller wireless";"Wireless-Controller";"Mando inalámbrico";"Беспроводной контроллер";"Kontroler bezprzewodowy";"Bezdrátový ovladač";"Kablosuz kontrol cihazı";"无\t线\t控\t制\t器";"ワイヤレスコントローラー";"Comando sem fios";"Бездротовий контролер";"Bežični kontroler";"Vezeték nélküli kontroller";"무선 컨트롤러";"Бесправадны кантролер";"Controler fără fir";"無\t線\t控\t制\t器";"无\t线\t控\t制\t器";"Bộ điều khiển không dây";;
"xinp/D.Up";"Up Button";"Touche Haut";"Tasto su";"Oben-Taste";"Botón hacia arriba";"кнопка вверх";"przycisk „W górę”";"tlačítko nahoru";"Yukarı Tuşu";"上\t方\t向\t键";"方向\tキー\t上";"Botão para cima";"Кнопка ""Вгору""";"taster za gore";"Fel gomb";"위쪽 방향키";"кнопка ўверх";"Butonul sus";"向\t上";"向\t上";"Nút lên";;
"xinp/D.Down";"Down Button";"Touche Bas";"Tasto giù";"Unten-Taste";"Botón hacia abajo";"кнопка вниз";"przycisk „W dół”";"tlačítko dolů";"Aşağı Tuşu";"下\t方\t向\t键";"方向\tキー\t下";"Botão para baixo";"Кнопка ""Вниз""";"taster za dole";"Le gomb";"아래쪽 방향키";"кнопка ўніз";"Butonul jos";"向\t下";"向\t下";"Nút xuống";;
"xinp/D.Left";"Left Button";"Touche Gauche";"Tasto sinistra";"Links-Taste";"Botón hacia la izquierda";"кнопка влево";"przycisk „W lewo”";"tlačítko doleva";"Sol Tuşu";"左\t方\t向\t键";"方向\tキー\t左";"Botão para a esquerda";"Кнопка ""Вліво""";"taster za levo";"Balra gomb";"왼쪽 방향키";"кнопка ўлева";"Butonul stâng";"向\t左";"向\t左";"Nút trái";;
"xinp/D.Right";"Right Button";"Touche Droite";"Tasto destra";"Rechts-Taste";"Botón hacia la derecha";"кнопка вправо";"przycisk „W prawo”";"tlačítko doprava";"Sağ Tuşu";"右\t方\t向\t键";"方向\tキー\t右";"Botão para a direita";"Кнопка ""Вправо""";"taster za desno";"Jobbra gomb";"오른쪽 방향키";"кнопка ўправа";"Butonul drept";"向\t右";"向\t右";"Nút phải";;
"xinp/CROSS";"Cross Button";"Touche Croix";"Tasto Croce";"Kreuz-Taste";"Botón equis";"кнопка крест";"przycisk krzyżyk";"tlačítko s křížkem";"Çarpı Tuşu";"交\t叉\t键";"ばつ\tボタン";"Botão xis";"Кнопка Х";"X taster";"Kereszt gomb";"엑스 버튼";"кнопка X";"Butonul Х";"×";"×";"Nút X";;
"xinp/CIRCLE";"Circle Button";"Touche Cercle";"Tasto Cerchio";"Kreis-Taste";"Botón círculo";"кнопка круг";"przycisk kółko";"tlačítko s kolečkem";"Yuvarlak Tuşu";"圆\t圈\t键";"まる\tボタン";"Botão círculo";"Кнопка О";"O taster";"Kör gomb";"동그라미 버튼";"кнопка O";"Butonul О";"○";"○";"Nút O";;
"xinp/SQUARE";"Square Button";"Touche Carré";"Tasto quadrato";"Quadrat-Taste";"Botón cuadrado";"кнопка квадрат";"przycisk kwadrat";"tlačítko se čtverečkem";"Kare Tuşu";"正\t方\t键";"しかく\tボタン";"Botão quadrado";"Кнопка ""Квадрат""";"taster kvadrat";"Négyzet gomb";"네모 버튼";"кнопка квадрат";"Butonul pătrat";"□";"□";"Nút vuông";;
"xinp/TRIANGLE";"Triangle Button";"Touche Triangle";"Tasto triangolo";"Dreieck-Taste";"Botón triángulo";"кнопка треугольник";"przycisk trójkąt";"tlačítko s trojúhelníkem";"Üçgen Tuşu";"三\t角\t键";"さんかく\tボタン";"Botão triângulo";"Кнопка ""Трикутник""";"taster trougao";"Háromszög gomb";"세모 버튼";"кнопка трохвугольнік";"Butonul triunghi";"△";"△";"Nút tam giác";;
"xinp/L1";"L1 Button";"Touche L1";"Tasto L1";"L1-Taste";"Botón L1";"кнопка L1";"przycisk L1";"tlačítko L1";"L1 Tuşu";"L1";"L1 ボタン";"Botão L1";"Кнопка L1";"Taster L1";"L1 gomb";"L1 버튼";"кнопка L1";"Butonul L1";"L1";"L1";"Nút L1";;
"xinp/R1";"R1 Button";"Touche R1";"Tasto R1";"R1-Taste";"Botón R1";"кнопка R1";"przycisk R1";"tlačítko R1";"R1 Tuşu";"R1";"R1 ボタン";"Botão R1";"Кнопка R1";"Taster R1";"R1 gomb";"R1 버튼";"кнопка R1";"Butonul R1";"R1";"R1";"Nút R1";;
"xinp/L3";"L3 Button";"Touche L3";"Tasto L3";"L3-Taste";"Botón L3";"кнопка L3";"Przycisk L3";"tlačítko L3";"L3 Tuşu";"L3";"L3 ボタン";"Botão L3";"Кнопка L3";"Taster L3";"L3 gomb";"L3 버튼";"кнопка L3";"Butonul L3";"L3";"L3";"Nút L3";;
"xinp/R3";"R3 Button";"Touche R3";"Tasto R3";"R3-Taste";"Botón R3";"кнопка R3";"Przycisk R3";"tlačítko R3";"R3 Tuşu";"R3";"R3 ボタン";"Botão R3";"Кнопка R3";"Taster R3";"R3 gomb";"R3 버튼";"кнопка R3";"Butonul R3";"R3";"R3";"Nút R3";;
"xinp/L3.Centered";"L3 Button";"Touche L3";"Tasto L3";"L3-Taste";"Botón L3";"кнопка L3";"Przycisk L3";"tlačítko L3";"L3 Tuşu";"L3";"L3 ボタン";"Botão L3";"Кнопка L3";"Taster L3";"L3 gomb";"L3 버튼";"кнопка L3";"Butonul L3";"L3";"L3";"Nút L3";;
"xinp/R3.Centered";"R3 Button";"Touche R3";"Tasto R3";"R3-Taste";"Botón R3";"кнопка R3";"Przycisk R3";"tlačítko R3";"R3 Tuşu";"R3";"R3 ボタン";"Botão R3";"Кнопка R3";"Taster R3";"R3 gomb";"R3 버튼";"кнопка R3";"Butonul R3";"R3";"R3";"Nút R3";;
"xinp/L2";"L2 Button";"Touche L2";"Tasto L2";"L2-Taste";"Botón L2";"кнопка L2";"Przycisk L2";"tlačítko L2";"L2 Tuşu";"L2";"L2 ボタン";"Botão L2";"Кнопка L2";"Taster L2";"L2 gomb";"L2 버튼";"кнопка L2";"Butonul L2";"L2";"L2";"Nút L2";;
"xinp/L.Trigger";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";"L2";;
"xinp/R2";"R2 Button";"Touche R2";"Tasto R2";"R2-Taste";"Botón R2";"кнопка R2";"Przycisk R2";"tlačítko R2";"R2 Tuşu";"R2";"R2 ボタン";"Botão R2";"Кнопка R2";"Taster R2";"R2 gomb";"R2 버튼";"кнопка R2";"Butonul R2";"R2";"R2";"Nút R2";;
"xinp/R.Trigger";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";"R2";;
"xinp/R+L.Trigger";"L2 and R2";"L2 et R2";"L2 + R2";"L2 und R2";"L2 y R2";"L2 и R2";"L2 i R2";"L2 a R2";"L2 ve R2";"L2 与 R2";"L2 と R2";"L2 e R2";"L2 і R2";"L2 and R2";"L2 és R2";"L2 와 R2";"L2 и R2";"L2 and R2";"L2 與 R2";"L2 与 R2";"L2 và R2";;
