"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"bf-109e-3/winter40";"II./JG 53 camouflage";"Camouflage II. / JG 53";"Mimetizzazione II./JG 53";"Tarnanstrich des II./JG 53";"Camuflaje II./JG 53";"Камуфляж II./JG 53";"Kamuflaż II./JG 53";"Černo-šedo-okrovo-zelený vzor LW, II./JG 53";"II. / JG 53 kamuflajı";"德\t国\t空\t军\t第 53 战\t斗\t机\t联\t队\t第 2 大\t队\t涂\t装";"II./JG 53迷彩";"Camuflagem II. / JG 53";"Камуфляж II./JG 53";"II./JG 53 kamuflaža";"II./JG 53";"II./JG 53 도색";"Камуфляж II./JG 53";"Camuflaj II./JG 53";"德\t國\t空\t軍\t第 53 戰\t鬥\t航\t空\t團\t第 2 大\t隊\t塗\t裝";"D\t国\t空\t军\t第 53 战\t斗\t航\t空\t团\t第 2 大\t队\t涂\t装";"Ngụy trang II./JG 53";;
"bf-109e-3/winter40/desc";"Autumn 1939 — Summer 1940, II./JG 53";"Automne de 1939 — été de 1940, II./JG 53";"Autunno 1939 - estate 1940, II./JG 53";"Herbst 1939 — Sommer 1940, II./JG 53";"Otoño de 1939 — Verano de 1940, II./JG 53";"Осень 1939 - лето 1940 годов, II./JG 53";"Jesień 1939 - lato 1940, II./JG53";"severská kamufláž
Luftwaffe
II. Gruppe
Jagdgeschwader 53 ""Pik As""
léto 1939 - léto 1940";"1939 Sonbaharı - 1940 yazı, II./JG 53";"1939 年\t秋 - 1940 年\t夏，\t德\t国\t空\t军\t第 53 战\t斗\t机\t联\t队\t第 2 大\t队";"1939年秋～1940年夏、\tII./JG 53";"Outono de 1939 — Verão de 1940, II. / JG 53";"Осінь 1939 - літо 1940 років, II./JG 53";"Jesen 1939 — leto 1940, II./JG 53";"A II./JG 53 által használt festés
1939 ősze – 1940 nyara";"독일 공군 제53전투비행단 제2전대(II. Gruppe/Jagdgeschwader 53) 도색, 1939년 가을~1940년 여름";"Восень 1939 г. — лета 1940 г., II./JG 53";"Toamna 1939 — vara 1940, II./JG 53.";"1939 年\t秋 - 1940 年\t夏，\t德\t國\t空\t軍\t第 53 戰\t鬥\t航\t空\t團\t第 2 大\t隊";" D\t国\t空\t军\t第 53 战\t斗\t航\t空\t团\t第 2 大\t队";"Mùa thu 1939 - Mùa hè 1940, II./JG 53";;
"bf-109e-3_japan/default";"Imperial Japanese Air Force camouflage";"Bataille britannique, été 1940";"Mimetizzazione Aeronautica Giapponese";"Tarnanstrich der Kaiserlichen Japanischen Luftwaffe";"Camuflaje de la Fuerza Aérea Imperial Japonesa";"Камуфляж ВВС Японской империи";"Kamuflaż Sił Powietrznych Cesarstwa Japonii";"Zelený vzor IJAAF";"Britanya Savaşı, 1940 yazı";"日\t本\t陆\t军\t飞\t行\t战\t队\t涂\t装";"大日本帝国空軍迷彩";"Camuflagem da Força Aérea Imperial Japonesa";"Камуфляж ВПС Японської імперії";"Kamuflaža japanske avijacije ";"Japán festés";"일본 육군항공대 도색";"Камуфляж ВПС Японскай імперыі";"Camuflaj Forțele Aeriene Imperiale Japoneze";"日\t本\t陸\t軍\t飛\t行\t戰\t隊\t塗\t裝";"R\t国\t陆\t军\t飞\t行\t战\t队\t涂\t装";"Ngụy trang không lực Nhật Bản";;
"bf-109e-3_japan/default/desc";"Bf.109E in IJAAF test operation. Standard camouflage of Imperial Japanese Air Force.";"Bf.109E en phase de tests de l'IJAAF. Camouflage standard de la Force aérienne impériale japonaise.";"Mimetizzazione standard dell'Aviazione Imperiale Giapponese. Bf 109E durante test di volo.";"Bf 109E im Testeinsatz der Kaiserlich Japanischen Luftwaffe, Standard-Tarnanstrich.";"Bf.109E en operación de prueba de la IJAAF. Camuflaje estándar de la Fuerza Aérea Imperial Japonesa.";"Bf.109E на испытаниях ВВС Японской императорской армии. Стандартный двухцветный камуфляж, 1941 г.";"Bf 109 E testowany przez IJAAF. Standardowy kamuflaż Sił Powietrznych Cesarstwa Japonii.";"celoroční kamufláž
Dai-Nippon rikogun kókútai
letecké testy";"IJAAF test harekatındaki Bf.109E. Japon İmparatorluğu Hava Kuvvetlerinin standart kamuflajı.";"日\t本\t陆\t军\t飞\t行\t战\t队\t测\t试\t用\t机 Bf 109 E-4，\t日\t本\t帝\t国\t陆\t军\t飞\t行\t战\t队\t标\t准\t涂\t装";"Bf.103E-4 in IJAAF test operation. Standard camouflage of Imperial Japanese Air Force.";"Bf.109E em operação de teste da FAEIJ. Camuflagem padrão da Força Aérea Imperial Japonesa.";"Bf.103E-4 на випробуваннях ВПС Японської імператорської армії. Стандартний двоколірний камуфляж, 1941 р.";"Standardna kamuflaža avijacije Japanske Imperije.";"Szabványos japán festés.
Bf 109 E tesztmodell
Japán Császári Hadsereg Légiereje";"시험 운용을 위해 도입한 Bf 109 E-4의 일본 육군항공대 표준 도색";"Bf.109E на выпрабаваннях ВПС Імператарскай арміі Японіі. Стандартны двухкаляровы камуфляж ВПС Імператарскай арміі Японіі, 1941 г.";"Camuflaj standard Forțele Aeriene ale Armatei Imperiale Japoneze de pe Bf.109E în testele operaționale.";"日\t本\t陸\t軍\t飛\t行\t戰\t隊\t測\t試\t用\t機 Bf 109 E-4，\t日\t本\t帝\t國\t陸\t軍\t飛\t行\t戰\t隊\t標\t準\t塗\t裝";"R\t国\t陆\t军\t飞\t行\t战\t队\t测\t试\t用\t机 Bf 109 E-4，\tR\t国\t陆\t军\t飞\t行\t战\t队\t标\t准\t涂\t装";"Bf.103E-4 trong chiến dịch thử nghiệm không lực lục quân Nhật. Tiêu chuẩn ngụy trang của không quân Nhật Bản.";;
"bf-109e-4/default";"8./JG 51 camouflage";"Camouflage du 8. / JG 51";"Mimetizzazione 8./JG 51";"Tarnanstrich des 8./JG51";"Camuflaje 8./JG 51";"Камуфляж 8./JG 51";"Kamuflaż 8./JG 51";"Šedo-zelený vzor LW, 8./JG 51";"8./JG 51 kamuflajı";"德\t国\t空\t军\t第 51 战\t斗\t机\t联\t队\t第 8 中\t队\t涂\t装";"第\t51戦闘航空団 第\t8飛行中隊 迷彩";"Camuflagem 8./JG 51";"8./JG 51 камуфляж";"8./JG 51 kamuflaža";"8./JG 51";"8./JG 51 도색";"Камуфляж 8./JG 51";"Camuflaj 8./JG 51";"德\t國\t空\t軍\t第 51 戰\t鬥\t航\t空\t團\t第 8 中\t隊\t塗\t裝";"D\t国\t空\t军\t第 51 战\t斗\t航\t空\t团\t第 8 中\t队\t涂\t装";"Ngụy trang 8./JG 51";;
"bf-109e-4/default/desc";"Standard bicolor green camouflage, 8./JG 51";"Camouflage bicolore vert standard, 8. / JG 51";"Mimetizzazione verde bicolore standard, 8./JG 51";"Standard zweifarbiger Tarnanstrich des 8./JG 51";"Camuflaje verde bicolor estándar, 8./JG 51";"Стандартный двухцветный зелёный камуфляж, 8./JG 51";"Standardowy dwubarwny kamuflaż zielony, 8./JG 51";"celoroční kamufláž
Luftwaffe
8. Staffel
Jagdgeschwader 51 „Mölders“";"Standart çift renkli yeşil kamuflaj, 8/JG 51";"德\t国\t空\t军\t第 51 战\t斗\t机\t联\t队\t第 8 中\t队，\t标\t准\t绿\t色\t系\t双\t色\t涂\t装";"標準的な\t二色緑迷彩";"Camuflagem bicolor verde padrão, 8./JG 51";"Стандартний двоколірний зелений камуфляж, 8./JG 51";"Standardna dvobojna zelena kamuflaža, 8./JG 51";"A 8./JG 51 által használt szabványos kétszínű zöld festés";"8./JG 51의 표준 2색 녹색 위장도색";"Стандартны двухкаляровы зялёны камуфляж, 8./JG 51";"Camuflaj standard bicolor verde, 8./JG 51.";"德\t國\t空\t軍\t第 51 戰\t鬥\t航\t空\t團\t第 8 中\t隊，\t標\t準\t綠\t色\t系\t雙\t色\t塗\t裝";"D\t国\t空\t军\t第 51 战\t斗\t航\t空\t团\t第 8 中\t队，\t标\t准\t绿\t色\t系\t双\t色\t涂\t装";"Ngụy trang mặc định hai màu xanh, 8./JG 51.";;
"bf-109e-7/green";"II./JG 77 camouflage";"Camouflage du II. / JG 77";"Mimetizzazione II./JG 77";"Tarnanstrich des II./JG77";"Camuflaje II./JG77";"Камуфляж II./JG 77";"Kamuflaż II./JG 77";"Zelený vzor LW, II./JG 77";"II./JG 77 kamuflajı";"德\t国\t空\t军\t第 77 战\t斗\t机\t联\t队\t第 2 大\t队\t涂\t装";"標準";"Camuflagem da II./JG 77";"Стандартний";"II./JG 77 kamuflaža";"II./JG 77";"표준";"Камуфляж II./JG 77";"Camuflaj II./JG 77";"德\t國\t空\t軍\t第 77 戰\t鬥\t航\t空\t團\t第 2 大\t隊\t塗\t裝";"D\t国\t空\t军\t第 77 战\t斗\t航\t空\t团\t第 2 大\t队\t涂\t装";"Ngụy trang II./JG 77";;
"bf-109e-7/green/desc";"Standard unicolor green camouflage, II./JG 77";"Camouflage bicolore vert standard, 8. / JG 51";"Mimetizzazione verde standard, II./JG 77";"Standard-Tarnanstrich";"Camuflaje verde unicolor estándar, II./JG 77";"Стандартный одноцветный зелёный камуфляж, II./JG 77";"Standardowy jednobarwny kamuflaż zielony, II./JG 77";"jarní kamufláž
Luftwaffe
II. Gruppe
Jagdgeschwader 77";"Standard tek renkli yeşil kamuflaj, II./JG 77";"德\t国\t空\t军\t第 77 战\t斗\t机\t联\t队\t第 2 大\t队，\t标\t准\t绿\t色\t涂\t装";"標準迷彩";"Camuflagem padrão monocromática verde, II./JG 77";"Стандартний одноколірний зелений камуфляж, II./JG 77";"Standardna jednobojna zelena kamuflaža, II./JG 77";"A II./JG 77 által használt szabványos egyszínű zöld festés";"표준 도색";"Стандартны аднакаляровы зялёны камуфляж, II./JG 77";"Camuflaj standard unicolor verde, II./JG 77.";"德\t國\t空\t軍\t第 77 戰\t鬥\t航\t空\t團\t第 2 大\t隊，\t標\t準\t綠\t色\t塗\t裝";"D\t国\t空\t军\t第 77 战\t斗\t航\t空\t团\t第 2 大\t队，\t标\t准\t绿\t色\t涂\t装";"Màu sơn ngụy trang mặc định đơn màu xanh, II./JG 77.";;
"bf-109e-7/winter40";"II./JG 53 camouflage";"Camouflage II. / JG 53";"Mimetizzazione II./JG 53";"Tarnanstrich des II./JG 53";"Camuflaje II./JG 53";"Камуфляж II./JG 53";"Kamuflaż II./JG 53";"vzor LW, II./JG 53";"II. / JG 53 kamuflajı";"德\t国\t空\t军\t第 53 战\t斗\t机\t联\t队\t第 2 大\t队\t涂\t装";"II./JG 53迷彩";"Camuflagem II. / JG 53";"Камуфляж II./JG 53";"II./JG 53 kamuflaža";"II./JG 53";"II./JG 53 위장";"Камуфляж II./JG 53";"Camuflaj II./JG 53";"德\t國\t空\t軍\t第 53 戰\t鬥\t航\t空\t團\t第 2 大\t隊\t塗\t裝";"D\t国\t空\t军\t第 53 战\t斗\t航\t空\t团\t第 2 大\t队\t涂\t装";"Ngụy trang II./JG 53";;
"bf-109e-7/winter40/desc";"Autumn 1939 — Summer 1940, II./JG 53";"Automne 1939 — Eté 1940, II. / JG 53";"Autunno 1939 - estate 1940, II./JG 53";"Herbst 1939 — Sommer 1940, II./JG 53";"Otoño de 1939 — Verano de 1940, II./JG 53";"Осень 1939 - лето 1940 годов, II./JG 53";"Jesień 1939 - lato 1940, II./JG53";"kamufláž
Luftwaffe
II. Gruppe
Jagdgeschwader 53 ""Pik As""
podzim 1939 - léto 1940";"Sonbahar 1939- Yaz 1940, II. /JG 53";"1939 年\t秋 - 1940 年\t夏，\t德\t国\t空\t军\t第 53 战\t斗\t机\t联\t队\t第 2 大\t队";"1939年秋～1940年夏、\tII./JG 53迷彩";"Outono de 1939 — Verão de 1940, II./JG 53";"Осінь 1939 - літо 1940 років, II./JG 53";"Jesen 1939 — leto 1940, II./JG 53";"A II./JG 53 által használt festés
1939 ősze – 1940 nyara";"II./JG 53 1939년 가을~1940년 여름";"Восень 1939 г. — лета 1940 г., II./JG 53";"Toamna 1939 — vara 1940, II./JG 53.";"1939 年\t秋 - 1940 年\t夏，\t德\t國\t空\t軍\t第 53 戰\t鬥\t航\t空\t團\t第 2 大\t隊";" D\t国\t空\t军\t第 53 战\t斗\t航\t空\t团\t第 2 大\t队";"Mùa thu năm 1939 - mùa hè năm 1940, II./JG 53";;
"bf-109f-4/channel_front";"III./JG 53 camouflage";"Camouflage III. / JG 53";"Mimetizzazione III./JG 53";"Tarnanstrich des II./JG 53";"Camuflaje III./JG 53";"Камуфляж III./JG 53";"Kamuflaż III./JG 53";"Šedo-zelený vzor LW, III./JG 53";"II. / JG 53 kamuflajı";"德\t国\t空\t军\t第 53 战\t斗\t机\t联\t队\t第 3 大\t队\t涂\t装";"III./JG 53迷彩";"Camuflagem II. / JG 53";"Камуфляж III./JG 53";"III./JG 53 kamuflaža";"III./JG 53";"II./JG 53 도색";"Камуфляж III./JG 53";"Camuflaj III./JG 53";"德\t國\t空\t軍\t第 53 戰\t鬥\t航\t空\t團\t第 3 大\t隊\t塗\t裝";"D\t国\t空\t军\t第 53 战\t斗\t航\t空\t团\t第 3 大\t队\t涂\t装";"Ngụy trang III./JG 53";;
"bf-109f-4/channel_front/desc";"III./JG 53, Channel Front, March 1941";"III./JG 53, front de la Manche, Mars 1941";"III./JG 53, Fronte della Manica 1941";"Einheit: III./JG 53, Kanal-Front, März 1941";"III./JG 53, Frente del Canal, Marzo de 1941";"Подразделение III./JG 53, Ченнел-Фронт, март 1941";"III./JG 53, Front zachodni, marzec 1941";"celoroční kamufláž
Luftwaffe
III. Gruppe
Jagdgeschwader 53
bitva nad Kanálem
březen 1941";"III./JG 53, Kanal Cephesi, Mart 1941";"1941 年 3 月，\t英\t吉\t利\t海\t峡\t前\t线，\t德\t国\t空\t军\t第 53 战\t斗\t机\t联\t队\t第 3 大\t队";"Bf.109 F-2、\tIII./JG 53所属機。\t(1941年\t3月、\tChannel Front)";"III./JG 53, Frente do Canal, Março de 1941";"Підрозділ III./JG 53, Ченел-фронт, березень 1941";"III./JG 53, Kanal Front, Mart 1941";"III. Gruppe / Jagdgeschwader 53
Csatorna front (1941. március)";"1941년 3월 해협 전선의 독일 공군 제53전투비행단 제3전대(III. Gruppe/Jagdgeschwader 53) 소속 Bf 109 F-2";"Падраздзяленне III./JG 53, Бітва над Ля-Маншам, сакавік 1941 г.";"III./JG 53, bătălia pentru Canalul Mânecii, martie 1941.";"1941 年 3 月，\t海\t峽\t戰\t線，\t德\t國\t空\t軍\t第 53 戰\t鬥\t航\t空\t團\t第 3 大\t隊，\tBf 109 F-2";"海\t峡\t战\t线，\tD\t国\t空\t军\t第 53 战\t斗\t航\t空\t团\t第 3 大\t队，\tBf 109 F-2";"Bf109 F-2, III./JG 53, trên mặt trận, năm1941";;
"bf-109f-4/default";"Battle of Stalingrad camouflage";"Camouflage de la bataille de Stalingrad";"Mimetizzazione Battaglia di Stalingrado";"Tarnanstrich für die Schlacht um Stalingrad";"Camuflaje de la Batalla de Stalingrado";"Битва за Сталинград";"Kamuflaż z okresu bitwy o Stalingrad";"Šedo-zelený vzor LW";"Stalingrad Savaşı kamuflajı";"斯\t大\t林\t格\t勒\t战\t役\t涂\t装";"スターリングラード\t攻防戦期塗装";"Camuflagem da batalha de Estalinegrado";"Битва за Сталінград";"Kamuflaža Staljingradske bitke";"Sztálingrádi csata";"스탈린그라드 전투 도색";"Сталінградская бітва";"Camuflaj bătălia din Stalingrad";"史\t達\t林\t格\t勒\t戰\t役\t塗\t裝";"冰\t雪\t要\t塞\t战\t役\t涂\t装";"Ngụy trang trận chiến Stalingrad";;
"bf-109f-4/default/desc";"Battle of Stalingrad, Summer-Winter 1942-1943";"Bataille de Stalingrad, été-hiver 1942-1943";"Battaglia di Stalingrado, estate-inverno 1942-1943";"Schlacht um Stalingrad, Sommer-Winter 1942-1943";"Batalla de Stalingrado, Verano-Invierno de 1942-1943";"Битва за Сталинград, лето-зима 1942-43 годов";"Bitwa o Stalingrad, lato-zima 1942-43";"celoroční kamufláž
Luftwaffe
bitva o Stalingrad
léto 1942 - zima 1943";"Stalingrad Savaşı, 1942-1943 yaz-kış";"1942 年\t夏 - 1943 年\t冬，\t斯\t大\t林\t格\t勒\t战\t役";"スターリングラード\t攻防戦、\t1942年～1943年冬";"Batalha de Estalinegrado, Verão-Inverno de 1942-1943";"Битва за Сталінград, літо-зима 1942-43 років";"Staljingradska bitka, leto-zima 1942-1943";"A sztálingrádi csata során használt festés
1942 nyara – 1943 tele";"1942년 여름~1943년 겨울 스탈린그라드 전투 당시 도색";"Сталінградская бітва, лета-зіма 1942-43 гг.";"Bătălia din Stalingrad, vara-iarna 1942-1943.";"1942 年\t夏 - 1943 年\t冬，\t史\t達\t林\t格\t勒\t戰\t役";"冰\t雪\t要\t塞\t战\t役";"Trận chiến Stalingrad, mùa hè - mùa đông năm 1942-1943";;
"bf-109f-4/eastern_front";"JG 52 ""Yellow 1""";"JG 52 ""Yellow 1""";"JG 52 ""Yellow 1""";"Tarnanstrich der JG 52 ""Gelbe 1""";"JG 52 ""Amarillo 1""";"JG 52 ""Жёлтый 1""";"JG 52 ""Żółty 1""";"Šedo-zelený vzor LW, 9./JG 52";"JG 2 ""Sarı 1""";"德\t国\t空\t军\t第 52 战\t斗\t机\t联\t队，\t“黄 1”\t涂\t装";"JG 52「黄色の\t1」";"JG 52 ""amarelo 1""";"JG 52 ""Жовтий 1""";"JG 2 ""Yellow 1""";"9./JG 52 „Sárga 1”";"JG 52 ""황색 1번""";"JG 52 «Жоўты 1»";"JG 52 „Galben 1”";"德\t國\t空\t軍\t第 52 戰\t鬥\t航\t空\t團，\t“黃 1” 塗\t裝";"D\t国\t空\t军\t第 52 战\t斗\t航\t空\t团，\t“黄 1\t涂\t装";"JG 52 ""Yellow 1""";;
"bf-109f-4/eastern_front/desc";"9./JG 52 ""Yellow 1"", Pilot - Lt. Hermann Graf, Kharkov-Rogan airfield, May 1942";"9. / JG 52 « Yellow 1», pilote - lieutenant Hermann Graf, aérodrome de Kharkov-Rogan, mai 1942";"9./JG 52 ""Yellow 1"", Tenente Hermann Graf, base aerea di Kharkov-Rogan, maggio 1942";"9./JG 52 ''Gelbe 1'', Pilot - Lt. Hermann Graf, Charkow-Rogan Flugplatz, Mai 1942";"9./JG 52 ""Amarillo 1"", Piloto - Teniente Hermann Graf, aeródromo de Kharkov-Rogan, Mayo de 1942";"Подразделение 9./JG 52, ""Жёлтый 1"", пилот - лейтенант Герман Граф, аэродром Харьков-Рогань, май 1942";"Jednostka: 9./JG 52, ""Żółty 1"", pilot - porucznik Hermann Graf, lotnisko Charków-Rogań, maj 1942";"celoroční kamufláž
Luftwaffe
9. Staffel
Jagdgeschwader 52
poručík Hermann Graf
letiště Charkov - Rogan
květen 1942";"9./JG 52 ""Sarı 1"", Pilot - Yüzbaşı Hermann Graf, Kharkov-Rogan havaalanı, Mayıs 1942";"1942 年 5 月，\t哈\t尔\t科\t夫\t罗\t根\t机\t场，\t德\t国\t空\t军\t第 52 战\t斗\t机\t联\t队\t第 9 中\t队\t赫\t尔\t曼·格\t拉\t夫\t中\t尉\t驾\t驶\t的 Bf 109 F，\t“黄 1”";"9./JG 52所属機、\t「黄色の\t1」。\t搭乗者: Hermann Graf\t少尉。\t(1942年\t5月、\tKharkov-Rogan\t飛行場)";"9. / JG 52 ""Amarelo 1"", Piloto – Tenente Hermann Graf, aeródromo de Kharkov-Rogan, maio de 1942";"Підрозділ 9./JG 52, ""Жовтий 1"", пілот - лейтенант Герман Граф, аеродром Харьков-Рогань, травень 1942";"9./JG 52 ""Yellow 1"", Pilot - Lt. Hermann Graf, Kharkov-Rogan aerodrom, Maj 1942";"Pilóta: Hermann Graf hadnagy
9. Staffel / Jagdgeschwader 52
Harkov-Rogan repülőtér (1942. május)";"1942년 5월 하리코프-로간(Харьков-Рогань) 비행장에 주둔한 독일 공군 제52전투비행단 제9대대(9. Staffel/Jagdgeschwader 52) 소속 헤르만 그라프(Hermann Graf) 소위 탑승기 ""황색 1번""";"Падраздзяленне 9./JG 52, «Жоўты 1», пілот — лейтэнант Герман Ґраф (Hermann Graf), аэрадром Харкаў-Рогань, май 1942 г.";"9./JG 52 „Galben 1”, pilot locotenentul Hermann Graf, aeroportul Kharkov-Rogan, mai 1942.";"1942 年 5 月，\t哈\t爾\t科\t夫\t羅\t根\t機\t場，\t德\t國\t空\t軍\t第 52 戰\t鬥\t航\t空\t團\t第 9 中\t隊\t赫\t爾\t曼\t•\t格\t拉\t夫\t中\t尉\t駕\t駛\t的 Bf 109 F，\t“黃 1”";"D\t国\t空\t军\t第 52 战\t斗\t航\t空\t团\t第 9 中\t队\t赫\t尔\t曼·格\t拉\t夫\t中\t尉\t驾\t驶\t的 Bf 109 F，\t“黄 1”";"9./JG 52 ""Yellow 1"", phi công - Lt. Hermann Graf, Kharkov-Rogan airfield, tháng 5 năm 1942";;
"bf-109f-4/summer42";"III./JG 5 camouflage";"Camouflage III. / JG 5";"Mimetizzazione III./JG 5";"Tarnanstrich des III./JG 5";"Camuflaje III./JG 5";"Камуфляж III./JG 5";"Kamuflaż II./JG 5";"Černo-okrovo-zelený vzor LW, III./JG 5";"II. / JG 53 kamuflajı";"德\t国\t空\t军\t第 5 战\t斗\t机\t联\t队\t第 3 大\t队\t涂\t装";"III./JG 5迷彩";"Camuflagem II. / JG 5";"Камуфляж III./JG 5";"III./JG 53 kamuflaža";"III./JG 5";"III./JG 5 도색";"Камуфляж III./JG 5";"Camuflaj III./JG 5";"德\t國\t空\t軍\t第 5 戰\t鬥\t航\t空\t團\t第 3 大\t隊\t塗\t裝";"D\t国\t空\t军\t第 5 战\t斗\t航\t空\t团\t第 3 大\t队\t涂\t装";"Ngụy trang II./JG 5";;
"bf-109f-4/summer42/desc";"Finland, Summer 1942, III./JG 5";"Finlande, été 1942, III./JG 5";"Finlandia, estate 1942, III./JG 5";"Finnland, Sommer 1942, III./JG 5";"Finlandia, Verano de 1942, III./JG 5";"Финляндия, лето 1942 года, III./JG 5";"Finlandia, lato 1942, III./JG 5";"severská kamufláž
Luftwaffe
III. Gruppe
Jagdgeschwader 5 ""Eismeer""
Finsko
léto 1942";"Finlandiya, 1942 yazı, III./JG 5";"1942 年\t夏，\t芬\t兰，\t德\t国\t空\t军\t第 5 战\t斗\t机\t联\t队\t第 3 大\t队";"フィンランド、\t1942年夏、\tIII./JG 5";"Finlândia, verão de 1942, III. / JG 5";"Фінляндія, літо 1942 року, III./JG 5";"Finska, leto 1942, III./JG 5";"A III./JG 5 által használt festés
Finnország, 1942 nyara";"1942년 여름 핀란드에 주둔한 독일 공군 제5전투비행단 제3전대(III. Gruppe/Jagdgeschwader 5)의 도색";"Фінляндыя, лета 1942 г., III./JG 5";"Finlanda, vara 1942, III./JG 5.";"1942 年\t夏，\t芬\t蘭，\t德\t國\t空\t軍\t第 5 戰\t鬥\t航\t空\t團\t第 3 大\t隊";"D\t国\t空\t军\t第 5 战\t斗\t航\t空\t团\t第 3 大\t队";"Phần Lan, mùa hè năm 1942, III./JG 5";;
"bf-109f-4/white_5";"JG 54 ""White 5""";"JG 54 ""White 5""";"JG 54 ""White 5""";"Tarnanstrich der JG 54 ""Weiße 5""";"JG 54 ""Blanco 5""";"JG 54 ""Белый 5""";"JG 54 ""Biały 5""";"Šedo-zelený vzor LW, 7./JG 54";"JG 54 ""Beyaz 5""";"德\t国\t空\t军\t第 54 战\t斗\t机\t联\t队，\t“白 5”\t涂\t装";"JG 54「白の\t5」";"JG 54 ""Branco 5""";"JG 54 ""Білий 5""";"JG 54 ""White 5""";"7./JG 54 „Fehér 5”";"JG 54 ""백색 5번""";"JG 54 «Белы 5»";"JG 54 „Alb 5”";"德\t國\t空\t軍\t第 54 戰\t鬥\t航\t空\t團，\t“白 5” 塗\t裝";"D\t国\t空\t军\t第 54 战\t斗\t航\t空\t团，\t“白 5\t涂\t装";"JG 54 ""White 5""";;
"bf-109f-4/white_5/desc";"7./JG 54 ""White 5"", Pilot — Luftwaffe Corporal Gerhard Raimann, Siverskaya, May 1942";"Unité: 7./JG 54 'Blanc 5', Pilote - Uffz. Gerhard Raiman, Siverskaya, Mai 1942";"7./JG 54 ""White 5"", Sottufficiale Gerhard Raiman, Siverskaya, maggio 1942";"7./JG 54 ''Weiße 5'', Pilot - Uffz. Gerhard Raiman, Severskaya, Mai 1942";"7./JG 54 ""Blanco 5"", Piloto — Cabo de la Luftwaffe Gerhard Raimann, Siverskaya, Mayo 1942";"Подразделение 7./JG 54, ""Белый 5"", пилот - унтерофицер Герхард Рейман, Сиверская, май 1942";"Jednostka: 7./JG 54, ""Biały 5"", pilot - Unteroffizier Gerhard Raiman, Siewierskaja, maj 1942";"celoroční kamufláž
Luftwaffe
7. Staffel
Jagdgeschwader 54
Gerhard Raiman
Siverskaja
květen 1942";"7. / JG 54 ""beyaz 5"", Pilot — Luftwaffe Onbaşı Gerhard Raimann , Siverskaya, Mayıs 1942";"1942 年 5 月，\t谢\t韦\t尔\t斯\t卡\t亚，\t德\t国\t空\t军\t第 54 战\t斗\t机\t联\t队\t第 7 中\t队\t格\t哈\t德·赖\t曼\t下\t士 Bf 109 F-4/R1 座\t机，\t“白 5”";"7./JG 54所属機、\t「白の\t5」。\t搭乗者: ドイツ\t国防空軍\tGerhard Raimann\t伍長 (1942年\t5月、\tシヴェルスカヤ)";"7. / JG 54 ""branco 5"",  Piloto - Uffz. Gerhard Raiman, Siversky, Maio 1942";"Підрозділ 7./JG 54, ""Білий 5"", пілот - унтерофіцер Герхард Рейман, Сіверська, травень 1942";"7./JG 54 ""White 5"", Pilot - Uffz. Gerhard Raiman, Siverskaja, Maj 1942
";"Pilóta: Gerhard Raimann tizedes
7. Staffel / Jagdgeschwader 54
Sziverszkaja (1942. május)";"1942년 5월 시베르스카야(Сиверская)에 주둔한 독일 공군 제54전투비행단 제7대대(7. Staffel/Jagdgeschwader 54) 소속 게하르트 라이만(Gerhard Raimann) 하사 탑승기 ""백색 5번""";"Падраздзяленне 7./JG 54, «Белы 5», пілот — унтэр-афіцэр Ґергард Райман (Gerhard Raimann), база «Сіверская», май 1942 г.";"7./JG 54 „Alb 5”, pilot caporalul Gerhard Raimann, Siverskaya, mai 1942.";"1942 年 5 月，\t謝\t威\t爾\t斯\t卡\t亞，\t德\t國\t空\t軍\t第 54 戰\t鬥\t航\t空\t團\t第 7 中\t隊\t格\t哈\t德\t•\t賴\t曼\t下\t士\t的\t座\t機 Bf 109 F-4/R1，\t“白 5”";"D\t国\t空\t军\t第 54 战\t斗\t航\t空\t团\t第 7 中\t队\t格\t哈\t德·赖\t曼\t下\t士\t的\t座\t机 Bf 109 F-4/R1，\t“白 5”";"7./JG 54 ""White 5"", phi công - Hạ sĩ không quân Đức Gerhard Raiman, Siverskaya, tháng 5 năm 1942";;
"bf-109f-4/winter_camo";"JG 54 camouflage";"Camouflage JG 54 ";"Mimetizzazione JG 54";"Tarnanstrich des JG 54";"Camuflaje JG 54";"Камуфляж JG 54";"Kamuflaż JG 54 ";"Bílý vzor LW, I./JG 54";"JG 54 kamuflajı";"德\t国\t空\t军\t第 54 战\t斗\t机\t联\t队\t涂\t装";"JG 54迷彩";"Camuflagem JG 54";"Камуфляж JG 54";"JG 54 kamuflaža";"I./JG 54";"JG 54 도색";"Камуфляж JG 54";"Camuflaj JG 54";"德\t國\t空\t軍\t第 54 戰\t鬥\t航\t空\t團\t塗\t裝";"D\t国\t空\t军\t第 54 战\t斗\t航\t空\t团\t涂\t装";"Ngụy trang JG 54";;
