"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"jpn_midway_m2_dialog2_ph2";" Now it's our turn!";" Maintenant c’est à notre tour !";" Adesso tocca a noi!";" Jetzt sind wir dran!";" ¡Ahora es nuestro turno!";"А вот теперь наша очередь!";"Teraz nasza kolej!";"Teď jsme na řadě my!";" Şimdi sıra bizde!";"现​在​轮​到​我​们​啦！";"今度は\t俺たちの\t番だ！";" Agora é nossa vez!";"А ось тепер наша черга!";" Na nas je red sada!";"Most rajtunk a sor!";" 이제 우리 차례다!";"А цяпер наш час!";"Acum este rândul nostru!";"現​在​輪​到​我​們​啦！";"现​在​轮​到​我​们​啦！";" Giờ đến lượt chúng ta!";;
"jpn_midway_m2_dialog2_ph3";" Moving in to intercept.";" En mouvement pour intercepter.";" In movimento per intercettarli.";" Annähern zum Abfangen.";" En movimiento para interceptar.";"Летим на перехват";"Podchodzę do ataku.";"Nabírám záchytný kurs";" Engellemek için ilerliyoruz.";"前​去​拦​截。";"迎撃せよ";" Movendo-se para interceptar.";"Летимо на перехоплення";" Krećem u presretanje.";"Kapjuk el őket!";" 요격을 위해 이동한다.";"Перахапіць ворага";"Mă deplasez să-i interceptez.";"前​去​攔​截。";"前​去​拦​截。";" Di chuyển để đánh chặn.";;
"jpn_midway_m2_dialog3_ph1";" Another group approaching, at 5,000 feet, from the south.";" Un autre groupe approche à 5000 pieds du sud.";" Si sta avvicinando un altro gruppo, a 5000 piedi, da sud.";" Eine weitere Gruppe nähert sich aus dem Süden auf 5.000 Fuß.";" Se acerca otro grupo, a 5.000 pies, desde el sur.";"К нам приближается вторая группа, высота 1500 метров, направление юг.";"Od południa zbliża się kolejna grupa, na 1500 metrach.";"Blíží se další skupina od jihu. Výška 5 000 stop.";" 5.000 feet'te güneyden başka bir grup yaklaşıyor.";"另​有​一​队​正​从​南​方​逼​近，​高​度 5,000 英​尺。";"南から\t別の\t編隊が\t接近中　\t高度千五百\tメートル";" Outro grupo se aproximando, a 5.000 pés, do Sul.";"До нас наближається друга група, висота 1500 метрів, напрям південь.";" Još jedna grupa prilazi, na 5000 stopa, sa juga.";"Egy másik csoport közelít dél felől 1500 méter magasan.";" 또 다른 편대가 5,000피트, 남쪽에서 접근 중이군.";"Да нас набліжаецца другая група, вышыня 1500 метраў, кірунак на поўдзень.";"Un alt grup se apropie, la 5.000 de metri, dinspre sud.";"另​有​一​隊​正​從​南​方​逼​近，​高​度 5,000 英​尺。";"另​有​一​队​正​从​南​方​逼​近，​高​度 5,000 英​尺。";" Một nhóm khác đang tiếp cận, ở độ cao 5.000 feet, từ phía Nam.";;
"jpn_midway_m2_dialog4_ph1";" Two groups of enemy bombers approaching from the south-east, at 6,500 and 5,000 feet..";" Deux groupes de bombardiers ennemis approchent du sud-est, à 6500 et 5000 pieds.";" Due gruppi di bombardieri nemici si avvicinano da sud-est, a 6500 e 5000 piedi..";" Zwei Gruppen feindlicher Bomber nähern sich aus Süd-Ost auf 6.500 und 5.000 Fuß.";" Dos grupos de bombarderos enemigos se acercan desde el sudeste a 6.500 y 5.000 pies.";"Две группы вражеских бомбардировщиков приближаются с юго-востока, высота 2000 и 1500 метров.";"Dwie grupy bombowców nieprzyjaciela nadlatują od południowego wschodu, na 2000 i 1500 metrach.";"Od jihovýchodu se blíží dvě skupiny nepřátelských bombardérů. Výška 6 500 a 5 000 stop.";" Güney doğudan 6.500 ve 5.000 feet'te iki düşman bombardıman uçağı yaklaşıyor.";"两​队​敌​军​轰​炸​机​群​正​从​西​南​方​逼​近，​高​度​分​别​为 6,500 英​尺​和 5,000 英​尺。";"南東から\t爆撃機の\t編隊が\t二個接近中　\t高度二千、\t及び\t千五百\tメートル";" Dois grupos de bombardeiros inimigos se aproximando do sudeste, a 6.500 e 5.000 pés..";"Дві групи ворожих бомбардувальників наближаються з південного сходу, висота 2000 і 1500 метрів.";" Dve grupe neprijateljskih bombardera prilaze sa jugo-istoka, na 6500 i 5000 stopa..";"Két csoport ellenséges bombázó közeledik délkeleti irányból 1500 és 2000 méter magasan.";" 적 폭격기 편대가 각각 6,500피트와 5,000피트에서 접근 중이다.";"Дзве групы варожых бамбардзіроўшчыкаў набліжаюцца з паўднёвага ўсходу, вышыня 2000 і 1500 метраў.";"Două grupuri de bombardiere inamice se apropie dinspre sud-est, la 6500 și 5000 de metri.";"兩​隊​敵​軍​轟​炸​機​群​正​從​西​南​方​逼​近，​高​度​分​別​為 6,500 英​尺​和 5,000 英​尺。";"两​队​敌​军​轰​炸​机​群​正​从​西​南​方​逼​近，​高​度​分​别​为 6,500 英​尺​和 5,000 英​尺。";" Hai nhóm máy bay ném bom đối phương đang tiếp cận từ phía Đông-Nam, ở độ cao 6.500 và 5.000 feet..";;
"jpn_midway_m2_dialog4_ph2";" There are too many of them! They can't all be from Midway!";" Ils sont trop nombreux ! Ils ne peuvent pas tous venir de Midway !";" Sono troppi! Non possono venire tutti dalle Midway!";" Das sind zu viele! Die können nicht alle aus Midway kommen!";" ¡Son demasiados! ¡No pueden provenir todos de Midway!";"Их слишком много, не может быть, чтобы они все были с Мидуэя!";"Jest ich zbyt wiele! Nie mogą wszystkie lecieć z Midway!";"Je jich příliš mnoho! Přece nemůžou být všichni z Midwaye!";" Çok fazlalar! Hepsi de Mdiway'den olamaz!";"这​么​多​数​量​的​鱼​雷​机​不​可​能​都​是​从​中​途​岛​飞​过​来​的！";"敵が\t多すぎる！\tミッドウェーの\t部隊だけじゃないぞ！";" Há muitos deles! Não podem ser todos de Midway!";"Їх надто багато, не може бути, щоб вони усі були з Мідвея!";" Previše ih je! Ne mogu svi biti sa Midveja!";"Túl sokan vannak! Nem jöhet az összes Midway-ről!";" 적이 너무 많아! 저것들 전부가 미드웨이에서 왔을 리 없어!";"Іх зашмат, не можа быць, каб яны ўсе былі з атола Мідуэй!";"Sunt prea mulți! Nu pot fi toți de la Midway!";"這​麼​多​數​量​的​魚​雷​機​不​可​能​都​是​從​中​途​島​飛​過​來​的！";"这​么​多​数​量​的​鱼​雷​机​不​可​能​都​是​从​环​礁​飞​过​来​的！";" Bọn chúng quá đông! Chúng không thể cùng đến từ Midway!";;
"us_midway_m2_dialog1_ph1";" What happened?";" Qu’est-ce qui s'est passé ?";" Cos'è successo?";" Was ist passiert?";" ¿Qué sucedió?";"Что произошло?";"Co się stało?";"Co se stalo?";" Ne oldu?";"发​生​了​什​么​事？";"どうした？";" O que aconteceu?";"Що сталося?";" Šta se desilo?";"Mi történt?";" 무슨 일인가?";"Што здарылася?";"Ce s-a întâmplat?";"發​生​了​什​麼​事？";"发​生​了​什​么​事？";" Chuyện gì xảy ra vậy?";;
"us_midway_m2_dialog1_ph2";" Electrical malfunction, the bombs just fell into the water.";" Dysfonctionnement électrique, les bombes sont juste tombées dans l’eau.";" Problema elettrico, le bombe sono cadute in acqua.";" Elektrische Störungen, die Bomben sind einfach ins Wasser gefallen.";" Falla eléctrica. Las bombas acaban de caer en el agua.";"Проблемы с электрикой, бомбы сами попадали в воду.";"Awaria elektryki, bomby zwyczajnie spadły do wody.";"Zkrat. Bomby spadly neškodně do vody.";" Elektronik bir arıza, bombalar suya düştü.";"投​弹​准​备​系​统​电​气​故​障，​炸​弹​自​己​落​入​水​中​了！";"電気系統不良　\t爆弾は\t海に\t落ちた";" Mau funcionamento elétrico, as bombas acabaram de cair na água.";"Проблеми з електрикою, бомби самі потрапляли у воду.";" Kvar na elektronici, bombe su ispale u vodu.";"Elektromos meghibásodás, a bombák egyszerűen csak beleestek a vízbe.";" 전자 계통의 오작동 때문에 폭탄은 그냥 물 속으로 가라앉아 버렸다.";"Непаладкі з электроніка, бомбы самі пападалі ў ваду.";"Defecțiune electrică, bombele tocmai au căzut în apă.";"投​彈​準​備​系​統​電​氣​故​障，​炸​彈​自​己​落​入​水​中​了！";"投​弹​准​备​系​统​电​气​故​障，​炸​弹​自​己​落​入​水​中​了！";" Trục trặc điện, các quả bom đã rơi xuống nước.";;
"us_midway_m2_dialog1_ph3";" Damn it! We've no time to reload.";" Bon sang ! On n’a pas le temps de réarmer.";" Maledizione! Non abbiamo tempo di rifornirci.";" Verdammt! Wir haben keine Zeit zum Nachladen.";" ¡Maldición! No tenemos tiempo para recargar.";"Черт! Ладно, перезаряжаться уже некогда.";"Do diabła! Nie mamy czasu, żeby się uzbroić!";"Sakra! Na přezbrojení nemáme čas.";" Lanet olsun! Cephane ikmali için vaktimiz yok.";"卧​槽！​我​们​已​经​没​时​间​去​补​充​弹​药​了。";"クソッ！\t補充してる\t時間は\t無いぞ";" Porra! Não temos tempo para recarregar.";"Дідько! Гаразд, перезаряджатися вже ніколи.";" Dovraga! Nemamo vremena da se dopunimo.";"Fenébe! Már nincs időnk újratölteni.";" 젠장! 재장전 할 시간이 없어!";"Д'ябал! Ладна, пераўзбройвацца ўжо няма калі.";"La naiba! Nu avem timp să reîncărcăm.";"該​死！​我​們​已​經​沒​時​間​去​補​充​彈​藥​了。";"卧​槽！​我​们​已​经​没​时​间​去​补​充​弹​药​了。";" Tệ thật! Chúng ta không có thời gian để nạp lại.";;
"us_midway_m2_dialog1_ph4";" Where are the torpedo bombers and fighters that were supposed to provide cover? I thought we were supposed to fly together.";" Où sont les bombardiers-torpilleurs et les chasseurs qui devaient nous couvrir ? Je croyais qu’on devait voler ensemble.";"Dove sono i portasiluri e i caccia che dovevano coprirci? Pensavo che volassimo tutti insieme.";" Wo sind die Torpedobomber und Jäger, die uns Deckung geben sollten? Ich dachte, wir fliegen gemeinsam.";" ¿Dónde se encuentran los bombarderos de torpedos y los aviones de combate que debían cubrirnos? Creí que volaríamos juntos.";"А где торпедоносцы и истребители прикрытия, разве мы не должны были лететь вместе?";"Gdzie się podziewają samoloty torpedowe i myśliwce, które miały zapewniać ochronę? Myślałem, że mieliśmy lecieć razem.";"Kde jsou torpédové bombardéry a stíhačky, které nás měly krýt? Myslel jsem, že máme letět pohromadě.";" Bizi koruması gereken torpil bombardıman uçakları ve savaş uçakları nerede? Beraber uçmamız gerektiğini düşünüyordum.";"鱼​雷​轰​炸​机​和​负​责​掩​护​的​战​斗​机​都​哪​儿​去​了？​不​是​说​好​了​一​起​执​行​攻​击​任​务​么。";"直援の\t雷撃機と\t戦闘機はどこにいるんだ？一緒に\t来るはずじゃなかったのか？";"Onde estão os aviões torpedeiros e caças que nos deviam dar cobertura? Pensava que era suposto voarmos juntos.";"А де торпедоносці і винищувачі прикриття, хіба ми не повинні були летіти разом?";" Gde su torpedo bombarderi i lovci koji su trebali da nas čuvaju? Mislio sam da ćemo da letimo zajedno.";"Hol vannak a torpedóbombázók és vadászok? Állítólag ők voltak megbízva, hogy kísérjenek. Azt hittem, együtt kellett volna repülnünk.";" 뇌격기와 엄호 전투기들은 어디 있는거야? 같이 비행했다고 생각했는데.";"А дзе тарпеданосцы і знішчальнікі прыкрыцця, ці не мусілі мы ляцець разам?";"Unde sunt bombardierele torpiloare și avioanele de vânătoare pe care trebuia să le apărăm? Am crezut că trebuia să zburăm împreună.";"魚​雷​轟​炸​機​和​負​責​掩​護​的​戰​鬥​機​都​哪​兒​去​了？​不​是​說​好​了​一​起​執​行​攻​擊​任​務​麼。";"鱼​雷​轰​炸​机​和​负​责​掩​护​的​战​斗​机​都​哪​儿​去​了？​不​是​说​好​了​一​起​执​行​攻​击​任​务​么。";" Máy bay ném bom phóng ngư lôi và máy bay tiêm kích có nhiệm vụ hỗ trợ đang ở đâu? Tôi nghĩ rằng chúng ta nên bay cùng với nhau.";;
"us_midway_m2_dialog1_ph5";" Communications were lost. We have to fly on our own.";" On a perdu la communication. Nous devons voler seuls.";" Abbiamo perso i contatti. Dobbiamo volare da soli.";" Der Funkkontakt ist abgebrochen. Wir sind auf uns selbst angewiesen.";" Se ha perdido la comunicación. Debemos volar por nuestra cuenta.";"Мы потеряли с ними связь. Дальше придётся лететь самим";"Straciliśmy łączność. Musimy lecieć sami.";"Ztratili jsme spojení. Budeme to muset zvládnout sami.";" İletişim kesildi. Kendi başımıza uçmalıyız.";"通​讯​中​断。​我​们​只​能​靠​自​己​了。";"交信不通だ　\t我々だけで\t飛ばなきゃならん";" Perdemos as comunicações. Agora temos que voar por conta própria.";"Ми втратили з ними зв'язок. Далі доведеться летіти самим";" Izgubili smo komunikaciju. Moraćemo da letimo sami.";"Megszakadt a kapcsolat. Magunkra maradtunk.";" 통신이 두절되었다. 우리 힘으로 비행해야만 해.";"Мы страцілі сувязь з імі. Далей прыйдзецца ляцець самім.";"Comunicațiile au fost pierdute. Trebuie să zburăm singuri.";"通​訊​中​斷。​我​們​只​能​靠​自​己​了。";"通​讯​中​断。​我​们​只​能​靠​自​己​了。";" Đã mất liên lạc. Chúng ta đành phải tự bay thôi.";;
"us_midway_m2_dialog2_ph1";" Keep the formation, guys. The Japanese fleet must be close by.";" Restez en formation les gars. La flotte japonaise ne doit pas être loin.";" Mantenete la formazione, ragazzi. La flotta giapponese dev'essere vicina ormai.";" Bleibt in Formation, Männer. Die japanische Flotte muss ganz in der Nähe sein.";" Mantangan la formación, chicos. La flota japonesa debe andar cerca.";"Держим строй, парни, японский флот должен быть уже рядом.";"Utrzymujcie szyk, chłopcy. Japońska flota musi gdzieś tu być.";"Udržujte formaci, chlapi. Japonská flotila musí být blízko.";" Dizilişi koruyun, çocuklar. Japon filosu yakında olmalı.";"兄​弟​们，​保​持​好​队​形。​日​本​舰​队​一​定​就​在​附​近。";"編隊を\t維持しろ　\t日本軍艦隊は\t近くにいるはずだ";" Rapazes mantenham a formação. A frota japonesa deve estar por perto.";"Тримаємо формацію, хлопці, японський флот має бути вже поруч.";" Ostanite u formaciji momci. Japanska flota mora biti u blizini.";"Tartsátok az alakzatot, srácok. A japán flottának a közelben kell lennie.";" 대형을 유지해. 일본의 함대가 가까이 있을 테니.";"Трымаем шыхт, хлопцы, японскі флот павінен быць ужо побач.";"Păstrați formația, băieți. Flota japoneză trebuie să fie aproape.";"兄​弟​們，​保​持​好​隊​形。​日​本​艦​隊​一​定​就​在​附​近。";"兄​弟​们，​保​持​好​队​形。 R 国​舰​队​一​定​就​在​附​近。";" Giữ đội hình, các chàng trai. Hạm đội Nhật Bản nhất định ở gần đây.";;
"us_midway_m2_dialog3_ph1";" We should have spotted them already.";" On devrait déjà les avoir repérés.";" Ormai dovremmo averli incontrati.";" Wir sollten sie bereits sehen können.";" Ya deberíamos haberlos encontrado.";"Мы уже должны были их заметить";"Powinniśmy już ich widzieć.";"Už jsme je měli dávno vidět.";" Onları şimdiye tespit etmemiz gerekirdi.";"按​理​说​我​们​应​该​已​经​能​看​到​他​们​了。";"もう\t発見してなきゃおかしいぞ";" Já os devíamos ter encontrado.";"Ми вже повинні були їх помітити";" Do sada je trebalo da ih primetimo.";"Már látnunk kellene őket.";" 우리가 지금쯤이면 적들을 발견했어야 하는데.";"Мы ўжо мусілі іх выявіць";"Ar fi trebuit să le vedem deja.";"按​理​說​我​們​應​該​已​經​能​看​到​他​們​了。";"按​理​说​我​们​应​该​已​经​能​看​到​他​们​了。";" Chúng ta lẽ ra đã phát hiện ra chúng.";;
"us_midway_m2_dialog3_ph2";" They must have changed course. Let's try to find them.";" Ils ont dû changer de trajectoire. Essayons de les trouver.";" Avranno cambiato rotta. Proviamo a scovarli.";" Sie müssen den Kurs geändert haben. Finden wir sie.";" Deben haber cambiado de rumbo. Intentemos encontrarlos.";"Похоже, они изменили курс, попробуем их найти.";"Musieli zmienić kurs. Spróbujmy ich odnaleźć.";"Museli změnit kurs. Pokusíme se je najít.";" Rotalarını değiştirmiş olmalılar. Onları bulmayı deneyelim.";"肯​定​是​他​们​改​变​了​航​线。​得​试​试​找​到​他​们。";"進路を\t変更したんだろう　\t見つけるぞ";" Eles devem ter mudado de rumo. Vamos encontrá-los.";"Схоже, вони змінили курс, спробуємо їх знайти.";" Mora da su promenili kurs. Pokušajmo ih pronaći.";"Biztos másfele mentek. Keressük meg őket.";" 적들이 이동 경로를 바꾼 게 틀림없어. 서둘러 찾아야 해.";"Відаць, яны змянілі курс, паспрабуем іх знайсці.";"Trebuie să fi schimbat cursul. Să încercăm să le găsim.";"肯​定​是​他​們​改​變​了​航​線。​得​試​試​找​到​他​們。";"肯​定​是​他​们​改​变​了​航​线。​得​试​试​找​到​他​们。";" Chúng nhất định đổi hướng. Hãy cố gắng truy tìm chúng.";;
"us_midway_m2_dialog4_ph1";" Captain, we're running low on fuel! We need to turn back.";" Capitaine, on va bientôt manquer de carburant. On doit faire demi-tour !";" Capitano, stiamo per finire il combustibile. Dobbiamo tornare indietro.";" Captain, uns geht der Sprit aus! Wir müssen umkehren.";" ¡Capitán, nos estamos quedando sin combustible! Debemos regresar.";"Топливо заканчивается, капитан, надо поворачивать!";"Kapitanie, kończy nam się paliwo! Musimy zawrócić.";"Kapitáne, dochází nám palivo! Musíme se obrátit.";" Yüzbaşı, yakıtımız azalıyor. Geriye dönmemiz gerek.";"上​尉，​我​们​快​没​油​了！​我​们​得​往​回​飞​了。";"大尉、\t燃料の\t残量が\t低下してます　\tこれ\t以上は\t無理です";" Capitão, estamos ficando sem combustível! Temos que voltar.";"Паливо закінчується, капітан, потрібно повертати!";" Kapetane, nemamo dovoljno goriva! Moramo da se vratimo.";"Százados, lassan kifogyunk az üzemanyagból! Vissza kell fordulnunk.";" 대위님, 연료가 부족해지고 있습니다! 돌아가야 합니다.";"Паліва канчаецца, капітан, трэба паварочваць!";"Căpitane, rămânem fără combustibil! Trebuie să ne întoarcem.";"上​尉，​我​們​快​沒​油​了！​我​們​得​往​回​飛​了。";"上​尉，​我​们​快​没​油​了！​我​们​得​往​回​飞​了。";" Đội trưởng, chúng ta đang cạn nhiên liệu! Chúng ta cần phải quay trở lại.";;
"us_midway_m2_dialog4_ph2";" I know, damn it.";" Je sais, bon sang.";" Lo so, dannazione.";" Ich weiß, verdammt.";" Lo sé, maldita sea.";"Знаю, черт побери";"Wiem, do cholery.";"Já vím, sakra.";" Biliyorum, lanet olsun.";"我​知​道，​该​死！";"わかってる　\tちくしょう！";" Eu sei, porra.";"Знаю, хай йому грець.";" Znam, dovraga.";"Tudom, a fenébe is.";" 나도 알아, 젠장.";"Ведаю, халера";"Știu, la naiba.";"我​知​道，​該​死！";"我​知​道，​该​死！";" Tôi biết, tệ thật.";;
"us_midway_m2_dialog4_ph3";" Enemy destroyer in sight!";"Destroyer ennemi en vue !";" Cacciatorpediniere nemici in vista!";" Feindlicher Zerstörer in Sicht!";" ¡Destructor enemigo a la vista!";"Вижу вражеский эсминец!";"Widzę niszczyciel wroga!";"Nepřátelský torpédoborec na dohled!";" Düşman destroyeri görüldü!";"发​现​敌​军​驱​逐​舰！";"敵駆逐艦を\t視認！";" Contratorpedeiro inimigo à vista!";"Бачу ворожий есмінець!";" Neprijateljski razarač primećen!";"Ellenséges romboló a láthatáron!";" 적 구축함 발견!";"Бачу варожы эсмінец!";"Distrugător inamic la orizont!";"發​現​敵​軍​驅​逐​艦！";"发​现​敌​军​驱​逐​舰！";" Tàu khu trục đối phương trong tầm ngắm!";;
"us_midway_m2_dialog4_ph4";" The carriers must be somewhere nearby. Keep flying.";" Les porte-avions ne doivent pas être loin. Avancez.";" Le portaerei devono essere vicine. Continuiamo a volare.";" Die Flugzeugträger müssen irgendwo in der Nähe sein. Fliegt weiter.";" Los portaaviones deben encontrarse cerca. Sigan volando.";"Значит, авианосцы должны быть где-то рядом, летим дальше";"Lotniskowce muszą być gdzieś w pobliżu. Lecimy dalej.";"Letadlové lodě musí být blízko. Pokračujte v letu.";" Uçak gemileri de yakınlarında olmalı. Uçmaya devam.";"航​母​一​定​就​在​附​近​某​处。​保​持​航​向。";"空母もこの\t近くにいるはずだ　\t任務続行";" Os porta-aviões devem estar por perto. Continuem voando.";"Отже, авіаносці мають бути десь поруч, летимо далі";" Nosači moraju biti negde u blizini. Nastavite da letite.";"A repülőgép-hordozóknak itt kell lenniük valahol a közelben. Repüljünk tovább.";" 항공모함이 근처에 있을 거야. 계속 수색해 봐.";"Значыць, авіяносцы павінны быць недзе побач, ляцім далей";"Portavioanele trebuie să fie pe undeva prin apropiere. Continuați zborul.";"航​母​一​定​就​在​附​近​某​處。​保​持​航​向。";"航​母​一​定​就​在​附​近​某​处。​保​持​航​向。";" Các tàu sân bay nhất định ở nơi nào đó gần đây. Tiếp tục bay.";;
"us_midway_m2_dialog4_ph5";" There they are!";" Ils sont là !";" Eccole lì!";" Dort sind sie!";" ¡Allí están!";"Вот они!";"Tam są!";"Támhle jsou!";" İşte oradalar!";"他​们​就​在​那​儿！";"いたぞ！";" Lá estão eles!";"Ось вони!";" Eno ih!";"Ott vannak!";" 저기 있다!";"Вось яны!";"Uite, sunt acolo!";"他​們​就​在​那！";"他​们​就​在​那​儿！";" Kìa chúng ở đó!";;
"us_midway_m2_dialog4_ph6";" Lieutenant, attack the one to the right!";" Lieutenant, attaquez celui de droite !";" Tenente, attacchi quella di destra!";" Lieutenant, greifen Sie den auf der rechten Seite an!";" ¡Teniente, ataque al que se encuentra a la derecha!";"Лейтенант, атакуйте тот, что справа";"Poruczniku, atakuj tego po prawej!";"Poručíku, zaútočte na tu napravo!";" Teğmen, sağdakine saldır!";"中​尉，​攻​击​右​边​那​艘！";"少尉、\t右のを\t狙え！";" Tenente, ataque o que esta na direita!";"Лейтенант, атакуйте той, що справа";" Poručniče, napadnite onog skroz desno!";"Hadnagy, támadja meg a jobb oldalit!";" 중위, 오른쪽에 있는 녀석을 공격하도록!";"Лейтэнант, атакуйце той, што справа";"Locotenente, atacă-l pe cel din dreapta!";" 中​尉，​攻​擊​右​邊​那​個!";"中​尉，​攻​击​右​边​那​艘！";" Trung úy, tấn công bên phải!";;
"us_midway_m2_dialog4_ph7";" I repeat, target the carrier to the right, we will take care of the rest.";" Je répète, visez le porte-avions de droite, on s'occupe du reste.";" Ripeto, punti verso la portaerei di destra, noi ci occuperemo del resto.";" Ich wiederhole, Ziel ist der Träger auf der rechten Seite, wir kümmern uns um den Rest.";" Repito, apunte al portaaviones de la derecha. Nosotros nos ocuparemos del resto.";"Повторяю, ваш авианосец - правый, мы возьмем остальные";"Powtarzam, atakuj lotniskowiec po prawej, my zajmiemy się pozostałymi.";"Opakuji, zaútočte na letadlovou loď napravo, my se postaráme o zbytek.";" Tekrar ediyorum, sağdaki uçak gemisine nişan al, gerisini biz halledeceğiz.";"重​复​一​遍，​瞄​准​右​边​的​航​母，​剩​下​的​交​给​我​们。";"繰り\t返す　\t右側の\t空母を\t狙え　\t残りはこちらでやる";" Eu repito, aponte no porta-aviões da direita, nós cuidaremos do resto.";"Повторюю, ваш авіаносець - правий, ми візьмемо інші";" Ponavljam, napadnite nosača sa desna, mi ćemo se pobrinuti za ostalo.";"Ismétlem. A célpont a jobb oldali repülőgép-hordozó. Mi majd gondoskodunk a többiről.";" 반복한다, 오른쪽에 있는 항공모함을 목표로 하도록, 나머지는 우리가 맡겠다.";"Паўтараю, ваш авіяносец — правы, мы возьмем астатнія";"Repet, țintește portavionul din dreapta, vom avea noi grijă de restul.";"重​複​一​遍，​瞄​準​右​邊​的​航​母，​剩​下​的​交​給​我​們。";"重​复​一​遍，​瞄​准​右​边​的​航​母，​剩​下​的​交​给​我​们。";" Tôi lặp lại, nhắm mục tiêu tàu sân bay ở bên phải, chúng tôi sẽ lo phần còn lại.";;
"us_midway_m2_dialog4_ph8";" Let's give them hell, guys!";" Faisons-leur leur fête, les gars !";" Facciamoli fuori, ragazzi!";" Machen wir ihnen die Hölle heiß, Männer!";" ¡Démosles una paliza, chicos!";"Покажем им, парни!";"Pokażmy im, chłopaki!";"Ukažte jim peklo, chlapi!";" Onlara cehennemi yaşatalım çocuklar!";"给​他​们​点​颜​色​瞧​瞧！";"ぎゃふんと\t言わせてやろう";" Vamos dar uma surra neles pessoal!";"Покажемо їм, хлопці!";" Napravimo pakao momci!";"Adjunk nekik, srácok!";" 놈들에게 지옥을 보여주자고!";"Пакажам ім, хлопцы!";"Să le aducem iadul, băieți!";"給​他​們​點​顏​色​瞧​瞧！";"给​他​们​点​颜​色​瞧​瞧！";" Hãy đưa chúng xuống địa ngục, các chàng trai!";;
"us_midway_m2_dialog5_ph1";" Taught them a good lesson!";" Donnez-leur une bonne leçon !";" Abbiamo dato loro una bella lezione!";" Denen haben wir es ganz schön gezeigt!";" ¡Les dimos una buena lección!";"Неплохо мы их, а?";"Daliśmy im porządną nauczkę!";"Uštědřili jsme jim lekci!";" Onlara iyi bir ders verdik!";"给​他​们​好​好​上​了​一​课！";"いい\t気味だ！";" Vamos dar uma surra neles!";"Непогано ми їх, а?";" Naučili smo ih dobru lekciju!";"Móresre tanítottuk őket!";" 그들에게 똑똑히 가르쳐주자고!";"Нядрэнна мы іх, а?";"Le-am dat o lecție bună!";"給​他​們​好​好​上​了​一​課！";"给​他​们​好​好​上​了​一​课！";" Dạy cho chúng một bài học!";;
"us_midway_m2_dialog5_ph2";" Are we really that good, or was that sheer luck?";" On est vraiment bons ou c’était un accident ?";" Siamo davvero così bravi, o è stato solo un colpo di fortuna?";" Sind wir wirklich so gut oder war das reines Glück?";" ¿Es que somos tan buenos o fue pura suerte?";"Нам просто повезло, или мы действительно так хороши?";"Serio jesteśmy tak dobrzy, czy po prostu mieliśmy farta?";"Vážně jsme tak dobří, nebo to bylo obyčejné štěstí?";" Gerçekten bu kadar iyi miyiz, yoksa şans bizim mi yanımızda?";"我​们​真​的​那​么​厉​害？​还​是​只​是​运​气​好？";"今のは\t俺らの\t腕か？それとも\tマグレか？";" Nós somos tão bons ou foi pura sorte?";"Нам просто повезло, або ми дійсно такі хороші?";" Jesmo li zaista toliko dobri, ili je to bila čista sreća?";"Tényleg ilyen jók vagyunk, vagy ez csak puszta szerencse volt?";" 우리가 정말 그렇게 뛰어난 거야? 아니면 그냥 운이었던 거야?";"Нам проста пашчасціла ці мы насамрэч такія выдатныя?";"Suntem chiar așa de buni sau am avut doar noroc?";"我​們​真​的​那​麼​厲​害？​還​是​只​是​運​氣​好？";"我​们​真​的​那​么​厉​害？​还​是​只​是​运​气​好？";" Chúng ta làm rất tốt, hay phải chăng do may mắn?";;
"us_midway_m2_dialog5_ph3";" Time will tell.";" Le temps nous le dira.";" Il tempo lo dirà.";" Die Zeit wird es zeigen.";" El tiempo dirá.";"Время покажет";"Czas pokaże.";"To ukáže čas.";" Bunu zaman gösterecek.";"时​间​会​证​明​一​切​的。";"じきに\t分かるさ";" O tempo o dirá.";"Час покаже";" Vreme će pokazati.";"Majd az idő megmondja.";" 시간이 지나면 알게 되겠지.";"Час выявіць";"Timpul o va dovedi.";"時​間​會​證​明​一​切​的。";"时​间​会​证​明​一​切​的。";" Rồi thời gian sẽ trả lời.";;
"us_midway_m2_dialog_add1_ph1";" Carriers in sight!";" Porte-avions en vue !";" Portaerei in vista!";" Flugzeugträger in Sicht!";" ¡Portaaviones a la vista!";"Вижу авианосцы!";"Lotniskowce w zasięgu wzroku!";"Letadlové lodě na dohled!";" Uçak gemileri görüldü!";"发​现​航​空​母​舰！";"空母を\t視認！";" Porta-aviões a vista!";"Бачу авіаносці!";" Nosači na vidiku!";"Repülőgép-hordozók a láthatáron!";" 항공모함이 보인다!";"Бачу авіяносцы!";"Portavioane la orizont!";"發​現​航​空​母​艦！";"发​现​航​空​母​舰！";" Tàu sân bay trong tầm ngắm!";;
