"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"ch_torpedo_target/name";"Torpedo Bomber";"Bombardier-torpilleur";"Silurante";"Torpedobomber";"Torpedero";"Торпедоносец";"Bombowiec Torpedowy";"Torpédometčík";"Torpidocu";"鱼\t雷\t狂\t人";"雷撃手";"Torpedeiro";"Торпедоносець";"Torpedo Bombarder";"Torpedóbombázó";"뇌격기";"Тарпедыст";"Bombardier-torpilor";"魚\t雷\t狂\t人";"鱼\t雷\t狂\t人";"Máy bay ném bom ngư lôi";;
"ch_torpedo_target/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_rocket_target/name";"Rocketman";"Rocketman";"Uomo razzo";"Raketenmann";"Hombre cohete";"Ракетчик";"Rakietowiec";"Raketometčík";"Roketçi";"火\t箭\t狂\t人";"ロケットマン";"Rocketman";"Ракетник";"Raketaš";"Rakétamester";"로켓성애자";"Ракетчык";"Omul rachetă";"火\t箭\t狂\t人";"火\t箭\t狂\t人";"Người hỏa tiễn";;
"ch_rocket_target/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_killed_turret/name";"Gunner";"Canonnier";"Artigliere";"Schütze";"Artillero";"Стрелок";"Strzelec";"Střelec";"Nişancı";"嗜\t血\t枪\t手";"銃手";"Artilheiro";"Стрілець";"Mitraljezac";"Lövész";"방어사수";"Стралок";"Tunar";"嗜\t血\t槍\t手";"嗜\t血\t枪\t手";"Pháo thủ";;
"ch_killed_turret/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_tank_killed_by_tank/name";"Tank Destroyer";"Chasseur de chars";"Cacciacarri";"Panzerjäger";"Destructor de Tanques";"Истребитель танков";"Niszczyciel Czołgów";"Ničitel tanků";"Tank Muhribi";"坦\t克\t猎\t手";"タンクデストロイヤー";"Destruidor de Tanques";"Винищувач танків";"Lovac tenkova";"Harckocsipusztító";"전차 파괴자";"Вынішчальнік танкаў";"Distrugător tancuri";"坦\t克\t獵\t手";"坦\t克\t猎\t手";"Pháo chống tăng";;
"ch_tank_killed_by_tank/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_aircraft_killed_by_tank/name";"Antiaircrafter";"Antiaérien";"Contraerea";"Flugabwehrmeister";"Antiaéreo";"Зенитчик";"As Przeciwlotniczy";"Ničitel letadel";"Hava Savunmacı";"防\t空\t专\t家";"対空要員";"Manipulador de antiaéreas";"Зенітник";"Protivavionac";"Légelhárító";"방공포병";"Зенітчык";"Antiaerian";"防\t空\t專\t家";"防\t空\t专\t家";"Kíp lái phòng không";;
"ch_aircraft_killed_by_tank/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_german_tanks/name";"German Tank Destroyer";"Chasseur de chars Allemand";"Distruttore di carri Tedeschi";"Jäger deutscher Panzer";"Destructor de Tanques Alemán";"Истребитель германских танков";"Niszczyciel Niemieckich Czołgów";"Ničitel německých tanků";"Alman Tank Muhribi";"德\t国\t坦\t克\t猎\t手";"ドイツ\t戦車破壊王";"Destruidor de Tanques Alemães";"Винищувач німецьких танків";"Nemački lovac tenkova";"Német harckocsik réme";"독일 전차 파괴자";"Вынішчальнік нямецкіх танкаў";"Distrugător tancuri germane";"德\t國\t坦\t克\t獵\t手";"D 系\t坦\t克\t猎\t手";"Pháo chống Tăng Đức";;
"ch_kill_german_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_soviet_tanks/name";"Soviet Tank Destroyer";"Chasseur de chars Soviétique";"Distruttore di carri Sovietici";"Jäger sowjetischer Panzer";"Destructor de Tanques Soviético";"Истребитель советских танков";"Niszczyciel Radzieckich Czołgów";"Ničitel sovětských tanků";"Sovyet Tank Muhribi";"苏\t联\t坦\t克\t猎\t手";"ソビエト\t戦車破壊王";"Destruidor de Tanques Soviéticos";"Винищувач радянських танків";"Sovjetski lovac tenkova";"Szovjet harckocsik réme";"소련 전차 파괴자";"Вынішчальнік савецкіх танкаў";"Distrugător tancuri sovietice";"蘇\t聯\t坦\t克\t獵\t手";"S 系\t坦\t克\t猎\t手";"Pháo chống Tăng Liên Xô";;
"ch_kill_soviet_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_usa_tanks/name";"US Tank Destroyer";"Chasseur de chars US";"Distruttore Carri USA";"Jäger US-amerikanischer Panzer";"Destructor de Tanques Estadounidense";"Истребитель американских танков";"Niszczyciel Amerykańskich Czołgów";"Ničitel amerických tanků";"Amerikan Tank Muhribi";"美\t国\t坦\t克\t猎\t手";"米国戦車破壊王";"Destruidor de Tanques Americanos";"Винищувач американських танків";"SAD Lovac tenkova";"Amerikai harckocsik réme";"미국 전차 파괴자";"Вынішчальнік амерыканскіх танкаў";"Distrugător tancuri americane";"美\t國\t坦\t克\t獵\t手";"A 系\t坦\t克\t猎\t手";"Pháo chống Tăng Hoa Kỳ";;
"ch_kill_usa_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_britain_tanks/name";"UK Tank Destroyer";"Chasseur de chars UK";"Distruttore Carri Britannici";"Jäger britischer Panzer";"Destructor de Tanques Británico";"Истребитель британских танков";"Niszczyciel Brytyjskich Czołgów";"Ničitel britských tanků";"İngiliz Tank Muhribi";"英\t国\t坦\t克\t猎\t手";"英国戦車破壊王";"Destruidor de Tanques Britânicos";"Винищувач британських танків";"UK Lovac Tenkova";"Brit harckocsik réme";"영국 전차 파괴자";"Вынішчальнік брытанскіх танкаў";"Distrugător tancuri britanice";"英\t國\t坦\t克\t獵\t手";"E 系\t坦\t克\t猎\t手";"Pháo chống Tăng Anh";;
"ch_kill_britain_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_japan_tanks/name";"Japanese Tank Destroyer";"Chasseur de chars japonais";"Cacciacarri Giapponese";"Jäger japanischer Panzer";"Destructor de Tanques Japones";"Истребитель японских танков";"Niszczyciel Japońskich Czołgów";"Ničitel japonských tanků";"Japon Tank Muhribi";"日\t本\t坦\t克\t猎\t手";"日本戦車破壊王";"Destruidor de Tanques Japoneses";"Винищувач Японських танків";"Japanski Lovac Tenkova";"Japán harckocsik réme";"일본 전차 파괴자";"Вынішчальнік японскіх танкаў";"Distrugător tancuri japoneze";"日\t本\t坦\t克\t獵\t手";"R 系\t坦\t克\t猎\t手";"Pháo chống Tăng Nhật Bản";;
"ch_kill_japan_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_china_tanks/name";"Chinese Tank Destroyer";"Chasseur de chars chinois";"Cacciacarri Cinese";"Jäger chinesischer Panzer";"Destructor de Tanques Chino";"Истребитель китайских танков";"Niszczyciel Chińskich Czołgów";"Ničitel čínských tanků";"Çin Tank Muhribi";"中\t国\t坦\t克\t猎\t手";"中国の\t駆逐戦車";"Destruidor de Tanques Chineses";"Винищувач Китайських танків";"Kineski Lovac Tenkova";"Kínai harckocsik réme";"중국 전차 파괴자";"Вынішчальнік кітайскіх танкаў";"Distrugător tancuri chineze";"中\t國\t坦\t克\t獵\t手";"C 系\t坦\t克\t猎\t手";"Pháo chống tăng Trung Quốc";;
"ch_kill_china_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_france_tanks/name";"French Tank Destroyer";"Chasseur de chars français";"Cacciacarri Francese";"Vernichter französischer Panzer";"Destructor de Tanques Francés";"Истребитель французских танков";"Niszczyciel Francuskich Czołgów";"Ničitel francouzských tanků";"Fransız Tankı Muhribi";"法\t国\t坦\t克\t猎\t手";"フランス\t駆逐戦車";"Destruidor de Carros de Combate Franceses";"Винищувач Французьких танків";"French Tank Destroyer";"Francia harckocsik réme";"프랑스 전차 파괴자";"Вынішчальнік французскіх танкаў";"Distrugător tancuri franceze";"法\t國\t坦\t克\t獵\t手";"F 系\t坦\t克\t猎\t手";"Pháo chống Tăng Pháp";;
"ch_kill_france_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_italy_tanks/name";"Italian Tank Destroyer";"Chasseur de chars Italien";"Cacciacarri Italiano";"Vernichter italienischer Panzer";"Destructor de Tanques Italiano";"Истребитель итальянских танков";"Niszczyciel Włoskich Czołgów";"Ničitel italských tanků";"İtalyan Tank Muhribi";"意\t大\t利\t坦\t克\t猎\t手";"イタリア\t駆逐戦車";"Destruidor de Carros de Combate Italianos";"Винищувач Італійських танків";"Italian Tank Destroyer";"Olasz harckocsik réme";"이탈리아 전차 파괴자";"Знішчальнік італьянскіх танкаў";"Distrugător tancuri italiene";"意\t大\t利\t坦\t克\t獵\t手";"I\t系\t坦\t克\t猎\t手";"Pháo chống Tăng Ý";;
"ch_kill_italy_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_sweden_tanks/name";"Swedish Tank Destroyer";"Chasseur de chars suédois";"Distruttore di carri Svedesi";"Schwedischer Jagdpanzer";"Destructor de Tanques Sueco";"Истребитель шведских танков";"Niszczyciel Szwedzkich Czołgów";"Ničitel švédských tanků";"İsveç Tank Muhribi";"瑞\t典\t坦\t克\t猎\t手";"スウェーデン\t駆逐戦車";"Destruidor de Tanques Suecos";"Винищувач шведських танків";"Swedish Tank Destroyer";"Svéd harckocsik réme";"스웨덴 전차 파괴자";"Шведскі знішчальнік танкаў";"Swedish Tank Destroyer";"瑞\t典\t坦\t克\t獵\t手";"SW\t系\t坦\t克\t猎\t手";"Pháo chống Tăng Thụy Điển";;
"ch_kill_sweden_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_israel_tanks/name";"Israeli Tank Destroyer";"Chasseur de chars israélien";"Distruttore Carri Israeliani";"Israelischer Jagdpanzer";"Destructor de Tanques Israelí";"Истребитель израильских танков";"Niszczyciel izraelskich czołgów";"Ničitel izraelských tanků";"İsrail Tankı Muhribi";"以\t色\t列\t坦\t克\t猎\t手";"イスラエル\t駆逐戦車";"Destruidor de Tanques de Israel";"Винищувач ізраїльських танків";"Israeli Tank Destroyer";"Izraeli harckocsik réme";"이스라엘 전차 사냥꾼";"Ізраільскі знішчальнік танкаў";"Israeli Tank Destroyer";"以\t色\t列\t坦\t克\t獵\t手";"Israeli Tank Destroyer";"Pháo chống Tăng Israeli";;
"ch_kill_israel_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_german_tanks/name";"German Tanker";"Tankiste Allemand";"Carrista Tedesco";"Deutscher Panzerfahrer";"Tanquista Alemán";"Немецкий танкист";"Niemiecki czołgista";"Německý tankista";"Alman Tankçı";"德\t国\t坦\t克\t专\t家";"ドイツ\t戦車乗り";"Tanquista Alemão";"Німецький танкіст";"Nemački tenkista";"Német harckocsizó";"독일 전차병";"Нямецкі танкіст";"Tanchist german";"德\t國\t坦\t克\t專\t家";"D 系\t坦\t克\t专\t家";"Kíp lái xe tăng Đức";;
"ch_kill_on_german_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_soviet_tanks/name";"Soviet Tanker";"Tankiste Soviétique";"Carrista sovietico";"Sowjetischer Panzerfahrer";"Tanquista Soviético";"Советский танкист";"Radziecki czołgista";"Sovětský tankista";"Sovyet Tankçı";"苏\t联\t坦\t克\t专\t家";"ソビエト\t戦車乗り";"Tanquista Soviético";"Радянський танкіст";"Sovjetski tenkista";"Szovjet harckocsizó";"소련 전차병";"Савецкі танкіст";"Tanchist sovietic";"蘇\t聯\t坦\t克\t專\t家";"S 系\t坦\t克\t专\t家";"Kíp lái xe tăng Liên Xô";;
"ch_kill_on_soviet_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_usa_tanks/name";"US Tanker";"Tankiste US";"Carrista USA";"US-amerikanischer Panzerfahrer";"Tanquista de EEUU";"Американский танкист";"Amerykański Czołgista";"Americký tankista";"ABD Tankçı";"美\t国\t坦\t克\t专\t家";"米国戦車乗り";"Tanquista Norte-americano";"Американський танкіст";"SAD Tenkista";"Amerikai harckocsizó";"미국 전차병";"Амерыканскі танкіст";"Tanchist american";"美\t國\t坦\t克\t專\t家";"A 系\t坦\t克\t专\t家";"Lính Tăng Hoa Kỳ";;
"ch_kill_on_usa_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_britain_tanks/name";"UK Tanker";"Tankiste UK";"Carrista Britannico";"Britischer Panzerfahrer";"Tanquista Británico";"Британский танкист";"Brytyjski Czołgista";"Britský tankista";"İngiliz Tankçı";"英\t国\t坦\t克\t专\t家";"英国戦車乗り";"Tanquista britânico";"Британський танкіст";"UK Tenkista";"Brit harckocsizó";"영국 전차병";"Брытанскі танкіст";"Tanchist britanic";"英\t國\t坦\t克\t專\t家";"E 系\t坦\t克\t专\t家";"Lính Tăng Anh";;
"ch_kill_on_britain_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_japan_tanks/name";"Japanese Tanker";"Tankiste japonais";"Carrista Giapponese";"Japanischer Panzerfahrer";"Tanquista Japonés";"Японский танкист";"Japoński Czołgista";"Japonský tankista";"Japon Tankçı";"日\t本\t坦\t克\t专\t家";"日本戦車乗り";"Tanquero Japonês";"Японський танкіст";"Japanski Tenkista";"Japán harckocsizó";"일본 전차병";"Японскі танкіст";"Tanchist japonez";"日\t本\t坦\t克\t專\t家";"R 系\t坦\t克\t专\t家";"Lính Tăng Nhật Bản";;
"ch_kill_on_japan_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_china_tanks/name";"Chinese Tanker";"Tankiste chinois";"Carrista Cinese";"Chinesischer Panzerfahrer";"Tanquista Chino";"Китайский танкист";"Chiński Czołgista";"Čínský tankista";"Çinli Tankçı";"中\t国\t坦\t克\t专\t家";"中国の\t戦車乗り";"Tanquista chinês";"Китайський танкіст";"Kineski Tenkista";"Kínai harckocsizó";"중국 전차병";"Кітайскі танкіст";"Tanchist chinez";"中\t國\t坦\t克\t專\t家";"C 系\t坦\t克\t专\t家";"Lính Tăng Trung Quốc";;
"ch_kill_on_china_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_france_tanks/name";"French Tanker";"Tankiste français";"Carrista Francese";"Französischer Panzerfahrer";"Tanquista Francés";"Французский танкист";"Francuski czołgista";"Francouzský tankista";"Fransız Tankçı";"法\t国\t坦\t克\t专\t家";"フランス\t戦車乗り";"Tanquista francês";"Французький танкіст";"French Tanker";"Francia harckocsizó";"프랑스 전차병";"Французскі танкіст";"Tanchist francez";"法\t國\t坦\t克\t專\t家";"F 系\t坦\t克\t专\t家";"Lính Tăng Pháp";;
"ch_kill_on_france_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_italy_tanks/name";"Italian Tanker";"Tankiste Italien";"Carrista Italiano";"Italienisches Panzerass";"Tanquista Italiano";"Итальянский танкист";"Włoski czołgista";"Italský tankista";"İtalyan Tankçısı";"意\t大\t利\t坦\t克\t专\t家";"イタリア\t戦車乗り";"Tanquista italiano";"Італійський танкіст";"Italian Tanker";"Olasz harckocsizó";"이탈리아 전차병";"Італьянскі танкіст";"Tanchist italian";"意\t大\t利\t坦\t克\t專\t家";"I\t系\t坦\t克\t专\t家";"Lính Tăng Ý";;
"ch_kill_on_italy_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_sweden_tanks/name";"Swedish Tanker";"Tankiste suédois";"Carrista Svedese";"Schwedischer Panzerfahrer";"Tanquista Sueco";"Шведский танкист";"Szwedzki czołgista";"Švédský tankista";"İsveç Tankçısı";"瑞\t典\t坦\t克\t专\t家";"スウェーデン\t戦車乗り";"Tanquista sueco";"Шведський танкіст";"Swedish Tanker";"Svéd harckocsizó";"스웨덴 전차병";"Шведскі танкіст";"Swedish Tankman";"瑞\t典\t坦\t克\t專\t家";"SW\t系\t坦\t克\t专\t家";"Lính Tăng Thụy Điển";;
"ch_kill_on_sweden_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_israel_tanks/name";"Israeli Tanker";"Tankiste israélien";"Carrista Israeliano";"Israelischer Panzerfahrer";"Tanquista Israelí";"Израильский танкист";"Izraelski czołgista";"Izraelský tankista";"İsrail Tankçısı";"以\t色\t列\t坦\t克\t专\t家";"イスラエル\t戦車乗り";"Tanquista israelita";"Ізраїльський танкіст";"Israeli Tanker";"Izraeli Harckocsizó";"이스라엘 전차병";"Ізраільскі танкіст";"Israeli Tanker";"以\t色\t列\t坦\t克\t專\t家";"Israeli Tanker";"Lính Tăng Israeli";;
"ch_kill_on_israel_tanks/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_t_34/name";"T-34 Soviet Ace";"As soviétique du T-34";"Asso Sovietico T-34";"Sowjetisches Ass T-34";"As Soviético T-34";"Советский ас-танкист на Т-34";"Radziecki As T-34";"T-34 sovětské eso";"T-34 Sovyet as";"苏\t联 T-34 王\t牌\t指\t挥\t官";"T-34 ソ\t連軍\tエース";"Ás Soviético de T-34";"Радянський танкіст-ас на Т-34";"T-34 Soviet Ace";"T-34 harckocsizó ász";"소련의 T-34 에이스";"Танкіст-ас «трыццацьчацвёркі»";"Tanchist de elită T-34";"蘇\t聯 T-34 王\t牌\t指\t揮\t官";"T-34 王\t牌";"Kì cựu T-34 Liên Xô";;
"ch_kill_on_t_34/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_missions_on_t_34/name";"Invincible T-34 Soviet Tanker";"Tankiste soviétique invincible en T-34";"Carrista Sovietico T-34 Invincibile";"Unbesiegbarer sowjetischer T-34 Panzerfahrer";"Tanquista Soviético T-34 Invencible";"Непобедимый советский танкист на Т-34";"Niezwyciężony Radziecki Czołgista T-34";"Neporazitelný sovětský tankista na T-34";"Yenilmez T-34 Sovyet Tankçı";"无\t敌\t苏\t联 T-34";"無敵の\tT-34 ソ\t連軍戦車兵";"Tanqueiro Soviético Invencível de T-34";"Непереможний радянський танкіст на Т-34";"Invincible T-34 Soviet Tanker";"Legyőzhetetlen T-34 harckocsizó";"불굴의 소련 T-34 전차병";"Непераможны танкіст «трыццацьчацвёркі»";"Tanchist invincibil T-34";"無\t敵\t蘇\t聯 T-34";"无\t敌 T-34";"Kíp lái T-34 Liên Xô Bất tử";;
"ch_missions_on_t_34/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_kv/name";"KV Soviet Ace";"As soviétique du KV";"Asso Sovietico KV";"Sowjetisches Ass KV";"As Soviético KV";"Советский ас-танкист на КВ";"Radziecki As KW";"KV sovětské eso";"KV Sovyet Ası";"苏\t联 KV 王\t牌\t指\t挥\t官";"KV ソ\t連軍\tエース";"Ás Soviético de KV";"Радянський танкіст-ас на КВ";"KV Soviet Ace";"KV harckocsizó ász";"소련의 KV 에이스";"Танкіст-ас КВ";"Tanchist de elită KV";"蘇\t聯 KV 王\t牌\t指\t揮\t官";"KV 王\t牌";"Kì cựu KV Liên Xô";;
"ch_kill_on_kv/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_missions_on_kv/name";"Invincible KV Soviet Tanker";"Tankiste soviétique invincible en KV";"Carrista Sovietico KV Invincibile";"Unbesiegbarer sowjetischer KV Panzerfahrer";"Tanquista Soviético KV Invencible";"Непобедимый советский танкист на КВ";"Niezwyciężony Radziecki Czołgista KW";"Neporazitelný sovětský tankista na KV";"Yenilmez KV Sovyet Tankçı";"无\t敌\t苏\t联 KV";"無敵の\tKV ソ\t連軍戦車兵";"Tanqueiro Soviético Invencível de KV";"Непереможний радянський танкіст на КВ";"Invincible KV Soviet Tanker";"Legyőzhetetlen KV harckocsizó";"불굴의 소련 KV 전차병";"Непераможны танкіст КВ";"Tanchist invincibil KV";"無\t敵\t蘇\t聯 KV";"无\t敌 KV";"Kíp lái KV Liên Xô Bất tử";;
"ch_missions_on_kv/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_kill_on_is_2/name";"IS-2 Soviet Ace";"As soviétique de l'IS-2";"Asso Sovietico IS-2";"Sowjetisches Ass IS-2";"As Soviético IS-2";"Советский ас-танкист на ИС-2";"Radziecki As IS-2";"IS-2 sovětské eso";"IS-2 Sovyet As";"苏\t联 IS-2 王\t牌\t指\t挥\t官";"IS-2 ソ\t連軍\tエース";"Ás Soviético de IS-2";"Радянський танкіст-ас на ІС-2";"IS-2 Soviet Ace";"IS-2 harckocsizó ász";"소련의 IS-2 에이스";"Танкіст-ас ІС-2";"Tanchist de elită IS-2";"蘇\t聯 IS-2 王\t牌\t指\t揮\t官";"IS-2 王\t牌";"Kì cựu IS-2 Liên Xô";;
"ch_kill_on_is_2/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_missions_on_is_2/name";"Invincible IS-2 Soviet Tanker";"Tankiste soviétique invincible en IS-2";"Carrista Sovietico IS-2 Invincibile";"Unbesiegbarer sowjetischer IS-2 Panzerfahrer";"Tanquista Soviético IS-2 Invencible";"Непобедимый советский танкист на ИС-2";"Niezwyciężony Radziecki Czołgista IS-2";"Neporazitelný sovětský tankista na IS-2";"Yenilmez IS-2 Sovyet Tankçı";"无\t敌\t苏\t联 IS-2";"無敵の\tIS-2 ソ\t連軍戦車兵";"Tanqueiro Soviético Invencível de IS-2";"Непереможний радянський танкіст на ІС-2";"Invincible IS-2 Soviet Tanker";"Legyőzhetetlen IS-2 harckocsizó";"불굴의 소련 IS-2 전차병";"Непераможны танкіст ІС-2";"Tanchist invincibil IS-2";"無\t敵\t蘇\t聯 IS-2";"无\t敌 IS-2";"Kíp lái IS-2 Liên Xô Bất tử";;
"ch_missions_on_is_2/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_air_kill_on_flakpanzer1/name";"Flakpanzer I German Ace Antiaircrafter";"As antiaérien allemand du Flakpanzer I";"Asso Contraerea Tedesco Flakpanzer I";"Deutsches Flakpanzer I Flugabwehrass";"As Alemán Antiaéreo Flakpanzer I";"Немецкий ас-зенитчик на Flakpanzer I";"Niemiecki As Przeciwlotniczy Flakpanzer I";"Flakpanzer I protiletadlové německé eso";"Alman As Flakpanzer I Hava Savunmacı";"德\t国\t一\t号\t防\t空\t坦\t克\t对\t空\t王\t牌";"I 号対空戦車 ドイツ\t軍\tエース（対空砲）";"Ás Antiaéreo Alemão de Flakpanzer I";"Німецький зенітник-ас на Flakpanzer I";"Flakpanzer I German Ace Antiaircrafter";"Flakpanzer I légvédelmi ász";"독일의 1호 대공전차 에이스 방공포병";"Зенітчык-ас Flakpanzer I";"As antiaerian Flakpanzer I";"德\t國\t一\t號\t防\t空\t坦\t克\t對\t空\t王\t牌";"一\t号\t防\t空\t坦\t克\t防\t空\t王\t牌";"Kíp lái phòng không Flakpanzer I Đức kỳ cựu";;
"ch_air_kill_on_flakpanzer1/desc";;;;;;;;;;;;;;;;;;;;;;;
"ch_ground_kill_on_flakpanzer1/name";"Flakpanzer I German Ace";"As allemand du Flakpanzer I";"Asso Tedesco Flakpanzer I";"Deutsches Flakpanzer I Ass";"As Alemán Flakpanzer I";"Немецкий ас-танкист на Flakpanzer I";"Niemiecki As Flakpanzer I";"Flakpanzer I německé eso";"Flakpanzer I Alman Ası";"德\t国\t一\t号\t防\t空\t坦\t克\t王\t牌\t指\t挥\t官";"I 号対空戦車 ドイツ\t軍\tエース";"Ás Alemão de Flakpanzer I";"Німецький танкіст-ас на Flakpanzer I";"Flakpanzer I German Ace";"Flakpanzer I harckocsizó ász";"독일의 1호 대공전차 에이스";"Танкіст-ас Flakpanzer I";"Tanchist de elită Flakpanzer I";"德\t國\t一\t號\t防\t空\t坦\t克\t王\t牌\t指\t揮\t官";"一\t号\t防\t空\t坦\t克\t王\t牌\t指\t挥\t官";"Kỳ cựu Flakpanzer I Đức";;
"ch_ground_kill_on_flakpanzer1/desc";;;;;;;;;;;;;;;;;;;;;;;
