"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"coral_mis0_dlg3_ph05";" Repeat: enemy hydroplanes destroyed.";" Je répète : hydravions ennemis détruits.";" Ripeto: idrovolanti nemici distrutti.";" Wiederhole: Feindliche Wasserflugzeuge zerstört.";" Repito: hidroaviones enemigos destruidos.";"Повторяю: мы уничтожили вражеские гидропланы.";"Powtarzam: wodnosamoloty nieprzyjaciela zostały zniszczone.";"Opakuji, nepřátelské hydroplány zničeny.";" Tekrarlıyorum: düşman deniz uçakları yok edildi.";"重​复：​已​摧​毁​所​有​敌​方​水​上​飞​机。";"繰り\t返す　\t敵水上機を\t破壊した";" Repito: hidroaviões inimigos destruidos.";"Повторюю: ми знищили ворожі гідроплани.";" Ponavljam: neprijateljski hidroavioni uništeni.";"Ismétlem. Ellenséges hidroplánok megsemmisítve.";" 반복한다, 적 수상기를 격추했다.";"Паўтараю: мы знішчылі варожыя гідрапланы.";" Repet: hidroavioane inamice au fost distruse.";"重​複：​已​摧​毀​所​有​敵​方​水​上​飛​機。";"重​复：​已​摧​毁​所​有​敌​方​水​上​飞​机。";" Nhắc lại: Thủy phi cơ của đối phương đã bị tiêu diệt.";;
"coral_mis0_dlg3_ph06";" Roger that. Great job!";" Bien reçu. Bon boulot !";" Ricevuto. Ottimo lavoro!";"Verstanden. Gut gemacht!";" Recibido. ¡Excelente trabajo!";"Понял вас. Отличная работа!";"Przyjąłem. Świetna robota!";"Rozumím. Skvělá práce!";" Anlaşıldı. Harika!";"收​到。​干​得​好！";"了解　\tお\t見事";" Entendido. Ótimo trabalho!";"Зрозумів вас. Відмінна робота!";" Primljeno. Odličan posao!";"Vettem. Szép munka!";" 알았다. 잘 했다.";"Зразумеў вас. Добрая работа!";" Am înțeles. Bună treabă!";"收​到。​幹​得​好！";"收​到。​干​得​好！";" Nghe rõ. Rất tốt!";;
"coral_mis0_dlg3_ph07";" A ship is leaving the island!";" Un bateau quitte l’île !";" Una nave sta lasciando l'isola!";" Ein Schiff ist dabei, die Insel zu verlassen!";"¡Un barco está saliendo de la isla!";"От острова отходит корабль!";"Od wyspy odbija jakiś okręt!";"Loď opouští ostrov!";" Adadan bir gemi ayrılıyor!";"有​艘​船​正​要​离​开​海​岛！";"船が\t島を\t離れてる！";" Um navio está a sair da ilha!";"Від острова відходить корабель!";" Brod napušta ostrvo!";"Egy hajó hagyja el a szigetet!";" 함선 한 척이 섬을 떠나고 있다!";"Ад вострава адыходзіць карабель!";" O navă părăsește insula!";"有​艘​船​正​要​離​開​海​島！";"有​艘​船​正​要​离​开​海​岛！";" Một con tàu đang rời khỏi hòn đảo!";;
"coral_mis0_dlg3_ph08";" Looks like she is alone.";" Il a l’air seul.";" Sembra che sia l'unica.";" Sieht aus, als wäre es allein.";" Parece que está sola.";"Похоже, он один.";"Wygląda na to, że jest sam.";"Vypadá to, že je sama.";" Yalnız gibi görünüyor.";"看​来​她​落​单​了。";"お\t供は\t無しか";" Parece que ela está sozinha.";"Схоже, він один.";" Izgleda da je sama.";"Úgy látszik, egyedül van.";" 혼자 있는 것 같다.";"Відаць, не адзін.";" Se pare că este singură.";"看​來​她​落​單​了。";"看​来​她​落​单​了。";" Hình như chỉ có mình nó.";;
"coral_mis0_dlg3_ph09";" Let's stay a while.";" Restons là un moment.";" Fermiamoci un po'.";" Das betrachten wir uns näher.";" Esperemos aquí un momento.";"Задержимся тут ненадолго.";"Zostańmy tu chwilę.";"Chvíli se tady zdržíme.";" Bir süre bekleyelim.";"我​们​再​多​待​一​会​儿。";"様子を\t見よう";" Vamos ficar um por um bocado.";"Затримаємося тут ненадовго.";" Ostanimo malo.";"Maradjunk még egy kicsit.";" 잠깐 기다려 보자.";"Затрымаемся тут пакуль.";" Să așteptăm puțin.";"我​們​再​多​待​一​會​兒。";"我​们​再​多​待​一​会​儿。";" Hãy dừng lại một lát.";;
"coral_mis0_dlg3_ph10";" Attack the deck!";" Attaquez le pont !";" Attaccate il ponte!";" Attackieren Sie das Deck!";" ¡Ataquen a la cubierta!";"Атакуем палубу!";"Atakować pokład!";"Zaútočte na palubu!";" Güverteye saldır!";"攻​击​那​艘​船！";"デッキを\t攻撃！";" Ataquem o convés!";"Атакуємо палубу!";" Napadnite palubu!";"Támadjátok a fedélzetet!";" 갑판을 공격하라!";"Атакуем палубу!";" Atacați puntea!";"攻​擊​那​艘​船！";"攻​击​那​艘​船！";" Tấn công boong!";;
"coral_mis0_dlg4_ph01";" What's that? Fire on the deck?";" Qu’est-ce que c’est ? Du feu sur le pont ?";" Cosa succede? Il ponte va a fuoco?";" Was ist das? Feuer auf dem Deck?";" ¿Qué es eso? ¿Fuego en la cubierta?";"Что это? Огонь на палубе?";" Co to?  Pożar na pokładzie?";"Co to je? Požár na palubě?";" O ne? Güverte vuruldu mu?";"快​看！​甲​板​是​不​是​起​火​了？";"何だ？デッキで\t火事か？";" O que é aquilo? Fogo no convés?";"Що це? Вогонь на палубі?";" Šta je to? Požar na palubi?";"Mi történt? Tűz ütött ki a fedélzeten?";" 저게 뭐야? 갑판에 화재인가?";"Што гэта? Агонь на палубе?";" Ce-i acolo? Incendiu pe punte?";"快​看！​甲​板​是​不​是​起​火​了？";"快​看！​甲​板​是​不​是​起​火​了？";" Gì vậy? Cháy trên boong?";;
"coral_mis0_dlg4_ph02";" Haha! Looks like it!";" Haha ! Ca y ressemble !";" Aaah! Così pare!";" Haha! Sieht ganz so aus!";" ¡Ja ja! ¡Eso parece!";"Ха-ха, похоже на то!";"Hahahah! Na to wygląda!";"Cha, chá! Vypadá to tak!";" Ha ha! Öyle görünüyor!";"哈​哈！​还​真​是！";"そのようだ";" Haha! Parece que sim!";"Ха-ха, схоже на те!";" Haha! Izgleda!";"Haha! Úgy néz ki!";" 하하! 그래 보이는데!";"Ха-ха, падобна да таго!";" Haha! Se pare că da!";"哈​哈！​還​真​是！";"哈​哈！​还​真​是！";" Haha! Hình như vậy!";;
"coral_mis0_dlg4_ph03";" We can head back now.";" Nous pouvons partir à présent.";" Possiamo tornare indietro adesso.";" Wir können jetzt zurück.";" Ya podemos regresar.";"Думаю, теперь можно возвращаться.";"Teraz możemy już wracać.";"Teď už se můžeme vrátit.";" Artık geri dönebiliriz.";"我​们​现​在​可​以​返​航​了。";"よし、\t戻ろう";"Podemos regressar  agora.";"Думаю, тепер можна повертатися.";" Možemo se vratiti sad.";"Mostmár visszafordulhatunk.";" 이제 돌아가도 된다.";"Думаю, цяпер можна вяртацца";" Putem să ne întoarcem acum.";"我​們​現​在​可​以​返​航​了。";"我​们​现​在​可​以​返​航​了。";" Chúng ta có thể quay trở lại ngay bây giờ.";;
"coral_mis1_dlg1_ph01";" VS-5 Commander to Yorktown, do you copy?";"Commandant VS-5 à Yorktown, vous me recevez ?";" VS-5 Commander a Yorktown, mi ricevete?";" VS-5 Commander an Yorktown, hören Sie mich?";" Comandante VS-5 a Yorktown, ¿me recibe?";"Командир VS-5 запрашивает ""Йорктаун"", приём.";"Dowódca VS-5 do Yorktown, słyszycie mnie?";"Velitel VS-5 Yorktownu, slyšíte mě?";" VS-5 Komutanı'ndan Yorktown'a, duyuyor musun?";"VS-5 指​挥​官​呼​叫​“约​克​城”​号，​是​否​收​到？";"ＶＳ5指揮官より\tヨークタウン　\t聞こえるか？";" VS-5 comandante para o Yorktown, está a ouvir?";"Командир VS-5 просить ""Йорктаун"", прийом.";" VS-5 Komandir ka Jorktaunu,da li me čujete?";"A VS-5 parancsnoka a Yorktownnak, veszi az adást?";" VS-5 대대장이 USS 요크타운에게, 들리는가?";"Камандзір VS-5 выклікае Ёрктаўн, прыём.";" Comandantul VS-5 către Yorktown, mă auziți?";"VS-5 指​揮​官​呼​叫​“約​克​城”​號，​是​否​收​到？";"VS-5 指​挥​官​呼​叫​“约​克​城”​号，​是​否​收​到？";" Chỉ huy VS-5 tới Yorktown, nghe rõ không?";;
"coral_mis1_dlg1_ph02";" I copy, Lieutenant.";" Je vous reçois, Lieutenant.";" La riceviamo, Tenente.";" Ich höre Sie, Lieutenant.";" Recibido, Teniente.";"Слушаю вас, лейтенант.";"Głośno i wyraźnie, poruczniku.";"Slyším vás, poručíku.";" Duyuyorum, Teğmen.";"收​到，​中​尉。";"聞こえます、\t大尉";" Entendido, Tenente.";"Слухаю вас, лейтенант.";" Čujemo poručnice.";"Veszem, hadnagy.";" 들린다, 중위.";"Слухаю вас, лейтэнант.";" Da, Locotenente.";"收​到，​中​尉。";"收​到，​中​尉。";" Nghe rõ, trung úy.";;
"coral_mis1_dlg1_ph03";" We just reached the designated area. The sector is clean.";" Nous venons d’atteindre la zone désignée. Le secteur est libre.";" Abbiamo raggiunto la zona prestabilita. Il settore è sgombro.";" Wir haben gerade den angegebenen Bereich erreicht. Der Abschnitt ist sauber.";" Ya hemos llegado a la zona designada. El sector está limpio.";"Мы только что прибыли в указанную точку. В квадрате пусто.";"Właśnie dotarliśmy do wskazanego obszaru, sektor jest czysty.";"Právě jsme se dostali do vyznačené oblasti. Sektor je čistý.";" Bilinen bölgeye az önce ulaştık. Sektör temiz.";"我​们​刚​刚​到​达​指​定​区​域。​没​有​发​现​任​何​敌​情。";"指定地域に\t到着した　\t敵影は\t無し";"Chegámos agora à área designada. O sector está limpo.";"Ми тільки що прибули у вказану точку. У квадраті порожньо.";" Stigli smo od određene oblasti. Sektor je čist.";"Épp most értük el a kijelölt területet. A szektor tiszta.";" 목표 지역에 방금 도착했다. 이 구역에는 아무것도 없다.";"Мы толькі што прыбылі ў вызначаны пункт. У квадраце нікога.";" Tocmai am ajuns în zona desemnată. Sectorul este curat.";"我​們​剛​剛​到​達​指​定​區​域。​沒​有​發​現​任​何​敵​情。";"我​们​刚​刚​到​达​指​定​区​域。​没​有​发​现​任​何​敌​情。";" Chúng tôi vừa đến khu vực được chỉ định. Khu vực này an toàn.";;
"coral_mis1_dlg1_ph04";" I repeat. Enemy fleet not found at designated coordinates.";" Je répète. La flotte ennemie ne se trouve pas aux coordonnées définies.";" Ripeto. Non risultano flotte nemiche alle coordinate prestabilite.";" Ich wiederhole. Feindliche Flotte an angegebenen Koordinaten nicht auffindbar.";" Repito. No se han encontrado flotas enemigas en las coordenadas designadas.";"Повторяю. По указанным координатам вражеский флот не обнаружен.";"Powtarzam. We wskazanych współrzędnych nie dostrzegam floty wroga.";"Opakuji. Nepřátelská flotila nebyla na zadaných souřadnicích nalezena.";" Tekrar ediyorum. Verilen koordinatlarda düşman filosu bulunamadı.";"重​复​一​遍。​在​指​定​坐​标​区​域​没​有​发​现​敌​军​舰​队。";"繰り\t返す　\t指定された\t地点に\t敵艦隊の\t姿は\t認めず";" Eu repito. Frota inimiga não encontrada nas coordenadas designadas.";"Повторюю. По вказаних координатах ворожий флот не виявлений.";" Ponavljam. Neprijateljska flota nije pronađena na datim koordinatama.";"Ismétlem. Nem találjuk az ellenséges flottát a megadott koordinátáknál.";" 반복한다. 적 함대는 목표 지역에 없다.";"Паўтараю, па перададзеных каардынатах варожы флот не выяўлены.";" Repet. Flota de inamici nu se găsește la coordonatele desemnate.";"重​複​一​遍。​在​指​定​座​標​區​域​沒​有​發​現​敵​軍​艦​隊。";"重​复​一​遍。​在​指​定​坐​标​区​域​没​有​发​现​敌​军​舰​队。";" Tôi nhắc lại. Không tìm thấy hạm đội đối phương ở các tọa độ chỉ định.";;
"coral_mis1_dlg1_ph05";" Roger that.";" Bien reçu.";" Ricevuto.";" Verstanden!";" Recibido.";"Понял вас.";"Przyjąłem.";"Rozumím.";" Anlaşıldı.";"收​到。";"了解";" Entendido.";"Зрозумів вас.";" Primljeno.";"Vettem.";" 알겠다.";"Зразумеў вас.";" Recepționat.";"收​到。";"收​到。";" Nghe rõ.";;
"coral_mis1_dlg1_ph06";" Receiving coordinates from the Australian unit.";" L'unité australienne nous envoie des coordonnées.";" Ricezione delle coordinate dall'unità australiana.";" Erhalte Koordinaten von der australischen Einheit.";" Recibiendo coordenadas de la unidad Australiana.";"Получили координаты от австралийского подразделения.";"Otrzymujemy współrzędne od jednostki australijskiej.";"Přijímám souřadnice od australské jednotky.";" Avustralya birliğinden koordinatlar alınıyor.";"正​在​从​澳​大​利​亚​部​队​那​里​收​取​坐​标。";"オーストラリア\t軍から\t座標を\t受信中";" A receber as coordenadas da unidade australiana.";"Отримали координати від австралійського підрозділу.";" Primamo koordinate od Australijske jedinice.";"Új koordináták érkeznek az ausztrál egységtől.";" 호주군에게서 좌표 수신 중이다.";"Атрымалі каардынаты ад аўстралійскага падраздзялення.";" Sosesc coordonatele de la unitatea australiană.";"正​在​從​澳​大​利​亞​部​隊​那​裡​收​取​座​標。";"正​在​从​澳​大​利​亚​部​队​那​里​收​取​坐​标。";" Nhận tọa độ từ đơn vị Úc.";;
"coral_mis1_dlg1_ph07";" Head to the point: 10°34' South, 152°26' East. It's south from your position.";" Dirigez-vous vers le point 10° 34’ Sud, 152° 26’ Est. C’est au sud de votre position.";" Dirigetevi al punto: 10°34' Sud, 152°26' Est. Più a sud della vostra posizione.";" Steuern Sie folgenden Zielpunkt an: 10°34' Süd, 152°26' Ost. Das ist südlich von Ihrer Position.";" Dirígete al punto: 10°34' Sur, 152°26' Este. Está al sur de tu posición.";"Двигайтесь в точку: 10°34' южной широты, 152°26' восточной долготы. Это к югу от вас.";"Udajcie się do 10°34' S, 152°26' E. W kierunku południowym od od waszej obecnej pozycji";"Zamiřte na souřadnice 10°34' jižní šířky, 152°26' východní délky. Je to na jih od vás. ";" Noktaya gidiliyor: 10°34' Güney, 152°26' Doğu. Konumunun güneyi.";"前​往​南​纬 10°34'，​东​经 152°26'。​就​在​你​们​南​边。";"以下の\t地点に\t向かえ　\t南緯十度三十四分、\t東経百五十二度二十六分　\t現在地の\t南だ";"Dirija-se para o ponto: 10 ° 34' Sul, 152 ° 26' leste. Está ao sul da sua posição.";"Рухайтеся в точку: 10°34' південних широти, 152°26' східної довготи. Це на південь від вас.";" Krenite ka: 10°34' Južno, 152°26' istočno. Nalazi se južno od vaše pozicije.";"Irány: déli szélesség 10° 34', keleti hosszúság 152° 26'. Délre a pozíciójától.";" 남쪽으로 10°34', 동쪽으로 152°26' 지점으로 이동하라. 그쪽 위치에서 남쪽 방향이다.";"Накіроўвайцеся на пункт: 10°34' паўднёвай шыраты, 152°26' усходняй даўгаты. Гэта на поўдзень ад вас.";" Virați la punctul: 10° 34' Sud, 152° 26' Est. E la sud de poziția ta.";"前​往​南​緯 10°34'，​東​經 152°26'。​就​在​你​們​南​邊。";"前​往​南​纬 10°34'，​东​经 152°26'。​就​在​你​们​南​边。";" Hướng đến điểm: 10 ° 34' Nam, 152 ° 26' Đông. Phía Nam từ vị trí của bạn.";;
"coral_mis1_dlg1_ph08";" Roger that.";" Bien reçu.";" Ricevuto.";" Verstanden!";" Recibido.";"Вас понял.";"Zrozumiałem.";"Rozumím.";" Anlaşıldı.";"收​到。";"了解";" Entendido.";"Вас зрозумів.";" Primljeno.";"Vettem.";" 알겠다.";"Зразумеў вас.";" Recepționat.";"收​到。";"收​到。";" Nghe rõ.";;
"coral_mis1_dlg1_ph09";" Attention! Head south!";" Attention ! Vers le sud !";" Attenti! Dirigetevi a sud!";" Achtung! Richtung Süden!";" ¡Atención! ¡Hacia el sur!";"Внимание! Курс на юг!";"Uwaga! Zwrot na południe!";"Pozor! Zamiřte na jih!";" Dikkat! Güneye git!";"注​意！​向​南​边​进​发！";"全機南へ\t向かえ";" Atenção! Dirija-se para sul!";"Увага! Курс на південь!";" Pažnja! Krenite južno!";"Figyelem! Irány dél!";" 주의하라! 남쪽이다!";"Увага! Курс на поўдзень!";" Atenție! Mergeți spre sud!";"注​意！​向​南​邊​進​發！";"注​意！​向​南​边​进​发！";" Chú ý! Hướng Nam!";;
"coral_mis1_dlg2_ph01";" Zero! Where did they come from?";" Des Zeros ! D’où viennent-ils ?";" Gli Zero! Da dove sono sbucati?";" Null! Wo sind die hergekommen?";" ¡Aviones Zero! ¿De dónde han venido?";"Зеро! Откуда они взялись?!";"Żołtki! Skąd one do cholery tutaj się wzięły?";"Zera! Kde se tady vzala?";" Sıfır! Nereden geldiler?";"零​式！​他​们​从​哪​儿​冒​出​来​的？";"ゼロだ！\tどこから\t湧いてきた？";" Zeros! De onde é que eles vieram?";"Зеро! Звідки вони взялися?!";" Zero! Odakle su oni došli?";"Zero! Merről jöttek?";" 제로기다! 저 놈들 어디서 온 거야?";"Zero! Адкуль яны ўзяліся?!";" Avioane Zero! De unde au venit?";"零​戰！​他​們​從​哪​兒​冒​出​來​的？";"零​式！​他​们​从​哪​儿​冒​出​来​的？";" Những chiếc Zero! Chúng đến từ đâu thế?";;
"coral_mis1_dlg2_ph02";" We will cover you.";" Nous vous couvrons.";" Ti copriamo.";" Wir geben Ihnen Deckung.";" Te cubriremos.";"Мы вас прикроем.";"Będziemy cię osłaniać.";"Budeme vás krýt";" Seni koruyacağız.";"我​们​会​掩​护​你。";"援護する";"Nós damos-te cobertura.";"Ми вас прикриємо.";" Mi ćemo da te pokrivamo.";"Mi majd fedezünk.";" 우리가 엄호하겠다.";"Мы вас прыкрыем.";" Te vom acoperi.";"我​們​會​掩​護​你。";"我​们​会​掩​护​你。";" Chúng tôi sẽ yểm trợ bạn.";;
"coral_mis1_dlg2_ph03";" Hold on, we're coming!";" Tenez bon, on arrive !";" Resisti, stiamo arrivando!";" Halten Sie durch, wir kommen!";" ¡Resiste, estamos llegando!";"Держитесь, мы идём.";"Trzymaj się, nadlatujemy!";"Vydržte, jsme na cestě!";" Dayan, geliyoruz!";"坚​持​住，​我​们​马​上​来！";"そちらへ\t向かってる　\t持ち\t堪えろ！";"Aguenta-te, estamos a ir!";"Тримайтеся, ми йдемо.";" Čekaj, dolazimo!";"Tarts ki, jövünk!";" 기다려, 우리가 간다!";"Трымайцеся, мы ідзем.";" Stai, venim noi!";"堅​持​住，​我​們​馬​上​來！";"坚​持​住，​我​们​马​上​来！";" Giữ vững, chúng tôi đang tới!";;
